Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 15:00,1,1,0,15,0,54000,0.6,89,0,2.81785e+09,1.13736e+09,3.02466e+09,0,3.91869e+08,5004.4,16500.8,0,0,11463.6,0,65522.6,-10189.3,31228.5,-11889.4,-5795.07,96841.7,-27873.8,124715.5,5004.4
01/01/2017 16:00,1,1,0,16,0,57600,0.6,89,0,0,0,1.31324e+09,0,0,4995.96,69310.9,0,0,84873.8,0,203226,0,132026,-42331.3,-21500.7,425604.7,-63832.0,489436.7,4996.0
01/01/2017 17:00,1,1,0,17,0,61200,0.6,89,0,2.87492e+09,1.00078e+09,2.88048e+09,0,5.9777e+08,4992.31,22450.9,0,0,32778.2,0,83364.6,-19493.5,42500.7,-7216.56,-22721.6,131662.7,-49431.7,181094.4,4992.3
01/01/2017 18:00,1,1,0,18,0,64800,0,92,0,1.02477e+08,2.22964e+07,1.32989e+09,0,1.92702e+07,558.701,84972.9,617.818,16413.9,174350,3947.76,240086,0,168213,0,-1662.56,686938.8,-1662.6,688601.4,558.7
01/01/2017 19:00,1,1,0,19,0,68400,-0.6,92,0,3.27616e+09,6.46162e+08,2.27697e+09,0,1.0914e+09,555.225,37569.7,22103.2,55800.3,100172,20650.2,117830,9676.67,71683.1,-18090.9,0,417394.3,-18090.9,435485.2,555.2
01/01/2017 20:00,1,1,0,20,0,72000,-0.6,89,0,2.97482e+08,6.34697e+07,1.50115e+09,0,6.4047e+07,551.771,124338,36160.6,18243.4,280246,42182.2,339670,26941.8,233018,0,0,1100800.0,0,1100800.0,551.8
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,3.51756e+09,8.55991e+08,2.55216e+09,0,1.03805e+09,548.34,32643.5,5897.98,33816.1,94893.7,8177.88,113209,5634.75,69669.5,-14001.5,0,349940.9,-14001.5,363942.4,548.3
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,9.85022e+08,3.05585e+08,1.82698e+09,0,8.34154e+07,544.93,110957,26260.3,14947.3,254798,34805.8,311380,19219.4,219361,0,0,991728.8,0,991728.8,544.9
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,3.76349e+09,6.99364e+08,2.35674e+09,0,1.3076e+09,541.541,39889.4,12169.3,60446.4,123540,13432.6,135000,107612,78210.6,-2772.15,0,567528.2,-2772.2,570300.3,541.5
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,1.59118e+09,4.27998e+08,1.99193e+09,0,2.25784e+08,567.274,150401,55405.9,22735.9,359422,67449.3,408965,46718.1,278423,-15754.1,0,1373766.1,-15754.1,1389520.2,567.3
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,3.70164e+09,9.34125e+08,2.73283e+09,0,1.13256e+09,7309.39,37041.6,6953.44,40219.5,102851,12207.7,121322,41346.2,78114.1,-11708,0,428347.5,-11708.0,440055.5,7309.4
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,1.72499e+09,4.36106e+08,2.07358e+09,0,2.70279e+08,4992.26,192323,82477.8,22798,466604,101332,508420,54609.5,327747,0,0,1756311.3,0,1756311.3,4992.3
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,3.91523e+09,7.35998e+08,2.47672e+09,0,1.47767e+09,4999.23,50033.2,14356.7,74631.5,138122,20151.8,159886,137355,99697.6,-18157,0,676076.8,-18157.0,694233.8,4999.2
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,1.57721e+09,4.30376e+08,2.17151e+09,0,2.34549e+08,4996.92,141377,54791.5,23868,328678,58022.7,384935,49035.9,260153,-6391.34,0,1294469.8,-6391.3,1300861.1,4996.9
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,0,5.72677e+09,8.66876e+07,2.80651e+09,0,1.09689e+09,4999.44,37987.9,4342.56,5060.11,89403.4,7645.23,128146,0,76833,0,0,349418.2,0,349418.2,4999.4
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,0,5.92622e+09,3.29384e+07,2.89918e+09,0,8.01968e+08,5000.97,135237,7636.23,17810.1,76470.1,12423.8,115884,5979.81,218322,0,3128.62,592891.7,0,592891.7,5001.0
01/02/2017 07:00,1,2,1,7,0,111600,-1.1,89,0,5.53102e+09,1.54655e+08,4.76609e+09,0,8.60655e+08,4989.5,70590.5,2194.19,10186.2,16569.4,4345.31,99180.1,0,112624,0,0,315689.7,0,315689.7,4989.5
01/02/2017 08:00,1,2,1,8,0,115200,-1.1,89,0,4.85145e+09,1.27349e+08,4.95721e+09,0,4.0391e+08,27216.9,152326,56.5429,15303.4,2684.41,9024.7,92877.5,-66440.9,188041,-81498.9,-27402.7,284971.1,-175342.5,460313.6,27216.9
01/02/2017 09:00,1,2,1,9,0,118800,-1.1,89,0,5.08658e+09,2.33516e+08,4.6196e+09,0,5.85542e+08,84551.7,61311,0,5955.72,0,0,67640.9,-68547,77626.1,-63840.8,-48960.8,31185.1,-181348.6,212533.7,84551.7
01/02/2017 10:00,1,2,1,10,0,122400,-0.6,89,0,4.11915e+09,1.65822e+08,4.53897e+09,0,2.2432e+08,96658.4,122696,0,1534.29,0,0,60678.4,-109410,121460,-99462.3,-60003.2,37493.2,-268875.5,306368.7,96658.4
01/02/2017 11:00,1,2,1,11,0,126000,-0.6,89,0,4.51906e+09,2.55819e+08,4.64336e+09,0,4.49922e+08,113567,49857.1,0,0,0,0,51638.2,-108190,45012.8,-90655.3,-63638.8,-115976.0,-262484.1,146508.1,113567.0
01/02/2017 12:00,1,2,1,12,0,129600,0,85,0,3.36442e+09,1.88361e+08,4.56252e+09,0,1.28315e+08,119450,82230.2,-10100.9,0,-27043,0,35714,-150919,63532.1,-119749,-67351.5,-193687.1,-375163.4,181476.3,119450.0
01/02/2017 13:00,1,2,1,13,0,133200,0,82,0,3.77741e+09,2.82608e+08,4.67056e+09,0,3.1127e+08,104247,39778.7,0,0,-18532.5,0,30579.5,-143136,24265.3,-109038,-68252.8,-244335.8,-338959.3,94623.5,104247.0
01/02/2017 14:00,1,2,1,14,0,136800,0,85,0,3.22942e+09,1.88026e+08,4.56199e+09,0,1.20985e+08,119160,72659.3,-15917.4,0,-30413.1,0,33554,-154777,48605.3,-126721,-67744.3,-240754.2,-395572.8,154818.6,119160.0
01/02/2017 15:00,1,2,1,15,0,140400,0,89,0,3.42178e+09,2.82372e+08,4.66975e+09,0,2.44269e+08,113964,30455.1,-15330.8,0,-41662,0,20724.3,-161912,21092,-123869,-68214.8,-338717.2,-410988.6,72271.4,113964.0
01/02/2017 16:00,1,2,1,16,0,144000,0,89,0,2.89987e+09,1.87296e+08,4.56029e+09,0,7.65765e+07,108282,46260.9,-32219.3,0,-57027.8,0,21427.5,-174582,30845.3,-140676,-66408.8,-372380.2,-470913.9,98533.7,108282.0
01/02/2017 17:00,1,2,1,17,0,147600,0,89,0,3.56958e+09,2.82842e+08,4.66913e+09,0,2.64357e+08,92879.7,27567,-23990.7,0,-41336.7,0,28409.2,-157377,19740.7,-133953,-63963.5,-344904.0,-420620.9,75716.9,92879.7
01/02/2017 18:00,1,2,1,18,0,151200,-0.6,89,0,3.16409e+09,1.64308e+08,5.24339e+09,0,1.12634e+08,62053.4,57340.8,-24445.7,0,-38942.5,0,31245.3,-152529,50136.2,-137763,-62188.8,-277146.7,-415869.0,138722.3,62053.4
01/02/2017 19:00,1,2,1,19,0,154800,-0.6,92,0,2.31544e+09,4.67586e+07,3.23618e+09,0,5.26587e+07,29546.9,0,0,0,0,0,13279.9,-5541.42,917.373,-9053.44,-4190.02,-4587.6,-18784.9,14197.3,29546.9
01/02/2017 20:00,1,2,1,20,0,158400,-1.1,89,0,3.04651e+09,2.81756e+07,3.3625e+09,0,1.18995e+08,29018.8,599.798,0,0,0,0,25384.7,0,13401.3,-11048,0,28337.8,-11048.0,39385.8,29018.8
01/02/2017 21:00,1,2,1,21,0,162000,-1.7,92,0,3.77595e+09,0,2.04858e+09,0,8.98926e+07,29031.1,1881.3,0,0,0,0,24919,0,50923.4,0,0,77723.7,0,77723.7,29031.1
01/02/2017 22:00,1,2,1,22,0,165600,-1.7,85,0,4.50736e+09,5.08729e+07,2.41076e+09,0,3.26574e+08,17926.1,13421.2,0,0,12983.7,0,48262.6,0,30748.1,0,0,105415.6,0,105415.6,17926.1
01/02/2017 23:00,1,2,1,23,0,169200,-2.2,82,0,1.69795e+09,5.8566e+08,2.27611e+09,0,3.20975e+08,5284.46,10306.3,0,0,34905.7,0,57090.2,0,194415,-17952.6,0,278764.6,-17952.6,296717.2,5284.5
01/03/2017 00:00,1,3,2,0,0,172800,-2.2,82,0,4.26292e+08,5.4478e+07,1.57114e+09,0,1.61433e+08,5001.41,52032.5,0,0,165562,0,294869,0,53367.2,-68208.4,0,497622.3,-68208.4,565830.7,5001.4
01/03/2017 01:00,1,3,2,1,0,176400,-2.8,78,0,3.58756e+09,9.85925e+08,2.81429e+09,0,8.53004e+08,4997.02,17970.2,0,0,88227.9,0,124453,40051,139317,-7655.04,0,402364.1,-7655.0,410019.1,4997.0
01/03/2017 02:00,1,3,2,2,0,180000,-2.8,78,0,4.30034e+08,5.30342e+07,1.56282e+09,0,1.90317e+08,5000.81,36111.6,0,0,132423,0,208362,3223.67,64699.2,-36900.5,0,407919.0,-36900.5,444819.5,5000.8
01/03/2017 03:00,1,3,2,3,0,183600,-3.3,81,0,2.34854e+09,7.60163e+08,2.50401e+09,0,4.64448e+08,4992.4,10307.5,0,0,52311.1,0,84254.7,0,112972,-6459.67,0,253385.6,-6459.7,259845.3,4992.4
01/03/2017 04:00,1,3,2,4,0,187200,-3.3,78,0,1.55801e+09,3.51795e+08,2.06802e+09,0,3.10329e+08,5000.45,102112,0,0,335416,0,394214,36975.9,71165.2,-30651.6,0,909231.5,-30651.6,939883.1,5000.5
01/03/2017 05:00,1,3,2,5,0,190800,-3.9,75,0,6.13989e+09,4.84487e+07,2.76268e+09,0,8.97428e+08,5002,25240,0,0,103892,0,141279,1288.08,195350,-4672.33,0,462376.8,-4672.3,467049.1,5002.0
01/03/2017 06:00,1,3,2,6,0,194400,-4.4,78,0,7.06116e+09,5.92016e+07,2.96724e+09,0,1.10233e+09,4999.42,186568,5504.59,8004.53,82720.7,6598.17,121311,11790.5,116304,0,4907.99,543709.5,0,543709.5,4999.4
01/03/2017 07:00,1,3,2,7,0,198000,-4.4,71,0,5.80095e+09,5.72162e+07,4.66141e+09,0,6.79004e+08,4999,67709.8,0,2717.97,31246.5,1974.71,110893,0,275440,0,0,489982.0,0,489982.0,4999.0
01/03/2017 08:00,1,3,2,8,0,201600,-4.4,75,0,5.90608e+09,9.12117e+07,4.92813e+09,0,6.98385e+08,27117.5,242623,2959.58,6598.91,6828.75,6073.8,103967,-5106.82,136627,-44679.5,-5407.95,450483.8,-55194.3,505678.0,27117.5
01/03/2017 09:00,1,3,2,9,0,205200,-5,81,0,4.92768e+09,7.89803e+07,4.45553e+09,0,3.33661e+08,84754.7,44752.9,-178.829,0,0,0,59894.5,-88776.9,174552,-91842.7,-48550.1,49850.9,-229348.5,279199.4,84754.7
01/03/2017 10:00,1,3,2,10,0,208800,-5.6,81,0,5.81745e+09,8.25557e+07,4.46139e+09,0,5.20863e+08,96772.9,129946,0,0,0,0,91519.8,-55517.2,70471.7,-90843.3,-53817.5,91759.5,-200178.0,291937.5,96772.9
01/03/2017 11:00,1,3,2,11,0,212400,-5,71,0,5.29172e+09,7.99913e+07,4.45828e+09,0,4.33106e+08,113679,47841,-1229.12,0,0,0,81921.8,-76765.2,148890,-104220,-57800.2,38638.3,-240014.5,278652.8,113679.0
01/03/2017 12:00,1,3,2,12,0,216000,-5,74,0,4.97346e+09,8.96219e+07,4.46848e+09,0,4.13621e+08,119622,103258,0,0,0,0,65853.7,-89985.8,61837.2,-103101,-61599.8,-23737.7,-254686.6,230948.9,119622.0
01/03/2017 13:00,1,3,2,13,0,219600,-5,63,0,4.9583e+09,8.00483e+07,4.45845e+09,0,3.69947e+08,104298,36744.2,-14623.5,0,0,0,70266,-100979,105482,-120583,-61803.5,-85496.8,-297989.0,212492.2,104298.0
01/03/2017 14:00,1,3,2,14,0,223200,-5.6,68,0,5.14908e+09,8.38756e+07,4.46283e+09,0,4.27336e+08,119411,89988.5,-8550.07,0,0,0,70530.5,-93833.8,56836.4,-115452,-61299.3,-61779.8,-279135.2,217355.4,119411.0
01/03/2017 15:00,1,3,2,15,0,226800,-6.1,68,0,4.91555e+09,6.91661e+07,4.44763e+09,0,3.26995e+08,114075,33848.9,-20857.9,0,0,0,60927.7,-112646,92680.7,-127825,-63159.1,-137030.7,-324488.0,187457.3,114075.0
01/03/2017 16:00,1,3,2,16,0,230400,-6.1,65,0,4.94767e+09,8.01263e+07,4.45823e+09,0,3.67919e+08,108492,65393.9,-22019.4,0,0,0,57018.9,-115609,53515.1,-128120,-59826.8,-149647.3,-325575.2,175927.9,108492.0
01/03/2017 17:00,1,3,2,17,0,234000,-6.7,68,0,5.07664e+09,6.64763e+07,4.44389e+09,0,3.22416e+08,93006.7,33375.5,-22632.7,0,0,0,60719.6,-110933,103506,-129141,-57698.9,-122804.5,-320405.6,197601.1,93006.7
01/03/2017 18:00,1,3,2,18,0,237600,-7.2,68,0,5.35416e+09,7.77972e+07,5.16325e+09,0,4.06588e+08,62126.4,75315.9,-15511.5,0,0,0,64101,-98194.2,57491.1,-124591,-55832.4,-97221.1,-294129.1,196908.0,62126.4
01/03/2017 19:00,1,3,2,19,0,241200,-7.2,71,0,4.5741e+09,0,2.99319e+09,0,1.60443e+08,29607.2,0,0,0,0,0,41780.8,0,25965.4,-6654.71,-2620.2,58471.3,-9274.9,67746.2,29607.2
01/03/2017 20:00,1,3,2,20,0,244800,-7.8,71,0,4.94521e+09,6.30691e+07,3.45482e+09,0,1.91953e+08,29051.3,0,0,0,0,0,30573.7,0,22527.8,-39563,0,13538.5,-39563.0,53101.5,29051.3
01/03/2017 21:00,1,3,2,21,0,248400,-7.8,71,0,5.55828e+09,0,2.05288e+09,0,1.97753e+08,29065.3,0,0,0,6675.09,0,48009,0,106262,0,0,160946.1,0,160946.1,29065.3
01/03/2017 22:00,1,3,2,22,0,252000,-8.9,62,0,6.27658e+09,5.9171e+07,2.42353e+09,0,3.73002e+08,17843.7,0,0,0,7763.65,0,48745.8,0,51581.1,0,0,108090.6,0,108090.6,17843.7
01/03/2017 23:00,1,3,2,23,0,255600,-8.3,65,0,1.56191e+09,5.75118e+08,2.24842e+09,0,3.594e+08,5248.89,15902.4,0,0,47369.8,0,68372.1,12086.4,286797,-18262.8,0,412264.9,-18262.8,430527.7,5248.9
01/04/2017 00:00,1,4,3,0,0,259200,-8.3,62,0,1.26604e+09,2.95588e+08,1.89519e+09,0,2.43265e+08,4984.21,26647.5,0,0,228515,0,358201,23086.1,77479.6,-81315.4,0,632613.8,-81315.4,713929.2,4984.2
01/04/2017 01:00,1,4,3,1,0,262800,-8.3,65,0,2.95491e+09,7.44153e+08,2.48672e+09,0,8.68204e+08,4965.49,21177.1,0,0,104707,0,137508,153819,227935,-7347.26,0,637798.8,-7347.3,645146.1,4965.5
01/04/2017 02:00,1,4,3,2,0,266400,-8.3,65,0,1.70292e+09,4.06128e+08,2.04054e+09,0,3.5673e+08,5009.79,24962.7,0,0,191958,0,279614,38521,91173.8,-43581,0,582648.5,-43581.0,626229.5,5009.8
01/04/2017 03:00,1,4,3,3,0,270000,-10,74,0,2.54717e+09,7.30034e+08,2.47016e+09,0,6.55346e+08,4984.56,18795.8,0,0,80042.7,0,110635,80789.9,208833,-4724.11,0,494372.3,-4724.1,499096.4,4984.6
01/04/2017 04:00,1,4,3,4,0,273600,-10.6,73,0,1.88467e+09,4.17108e+08,2.15541e+09,0,4.19736e+08,5036.83,68426.9,0,0,337712,0,421106,47612,103538,-37207.7,0,941187.2,-37207.7,978394.9,5036.8
01/04/2017 05:00,1,4,3,5,0,277200,-12.2,80,0,8.15064e+09,4.86897e+07,2.7684e+09,0,8.09182e+08,4974.7,14684.2,0,0,91213,0,138886,2497.52,249823,-5458.52,0,491645.2,-5458.5,497103.7,4974.7
01/04/2017 06:00,1,4,3,6,0,280800,-12.2,80,0,8.91213e+09,5.74777e+07,2.97043e+09,0,1.07942e+09,5030.51,140460,3866.85,5647.76,74333.8,4314.08,122450,10114.4,147605,0,5962.99,514754.9,0,514754.9,5030.5
01/04/2017 07:00,1,4,3,7,0,284400,-12.8,70,0,7.96094e+09,5.792e+07,4.66779e+09,0,6.74328e+08,4965.59,42633.2,0,1401.46,35426.9,446.158,120777,0,289186,-1564.58,0,488306.1,-1564.6,489870.7,4965.6
01/04/2017 08:00,1,4,3,8,0,288000,-13.3,66,0,8.45589e+09,6.69171e+07,4.90986e+09,0,8.42195e+08,27335,195419,1590.81,6268.07,14805.3,5563.98,122974,-5261.6,187183,-55559.5,305.062,473288.1,-60821.1,534109.2,27335.0
01/04/2017 09:00,1,4,3,9,0,291600,-12.2,70,0,7.34106e+09,6.5286e+07,4.44739e+09,0,4.78945e+08,84781.5,48724.1,-27.1475,0,0,0,96481.3,-47107.2,250447,-89620.5,-35286,223611.6,-172040.8,395652.4,84781.5
01/04/2017 10:00,1,4,3,10,0,295200,-8.9,59,0,6.346e+09,7.52828e+07,4.45629e+09,0,5.48676e+08,96952.9,133554,0,0,0,0,87970.2,-35306.1,101635,-74983.5,-57253.6,155616.0,-167543.2,323159.2,96952.9
01/04/2017 11:00,1,4,3,11,0,298800,-6.7,52,0,5.50543e+09,6.74224e+07,4.44795e+09,0,4.12237e+08,113882,33864.8,-18330.2,0,0,0,84269.9,-80596.8,134568,-118826,-65712,-30762.3,-283465.0,252702.7,113882.0
01/04/2017 12:00,1,4,3,12,0,302400,-5.6,50,0,5.68605e+09,8.76124e+07,4.46937e+09,0,6.32888e+08,119638,113169,0,0,14184.5,0,100926,-49302.8,75936.2,-105255,-66210.6,83447.3,-220768.4,304215.7,119638.0
01/04/2017 13:00,1,4,3,13,0,306000,-6.1,57,0,4.92974e+09,7.04626e+07,4.45187e+09,0,3.65994e+08,104489,35192.9,-25270.8,0,0,0,71799.8,-101939,94948.4,-129999,-72016.8,-127284.5,-329225.6,201941.1,104489.0
01/04/2017 14:00,1,4,3,14,0,309600,-5,57,0,5.2277e+09,9.25315e+07,4.47429e+09,0,5.32086e+08,119609,80256.4,-20702.6,0,1886.45,0,94874.6,-76310.4,60600.6,-129103,-69165.8,-57663.7,-295281.8,237618.1,119609.0
01/04/2017 15:00,1,4,3,15,0,313200,-5.6,60,0,5.3176e+09,7.43315e+07,4.45499e+09,0,5.00013e+08,114254,46511.6,-21156.4,0,3921.09,0,98059.7,-72519.3,109724,-130312,-66695.7,-32467.0,-290683.4,258216.4,114254.0
01/04/2017 16:00,1,4,3,16,0,316800,-6.1,57,0,5.43933e+09,7.93778e+07,4.45905e+09,0,5.37955e+08,108486,91240.1,-15073.3,0,0,0,89650.6,-71554.3,71545.6,-122734,-61170.5,-18095.8,-270532.1,252436.3,108486.0
01/04/2017 17:00,1,4,3,17,0,320400,-6.7,65,0,5.85574e+09,6.61812e+07,4.44484e+09,0,5.57521e+08,93165,47945.3,-3189.92,0,10031.2,0,104822,-44267.3,173241,-111911,-54121.5,122549.8,-213489.7,336039.5,93165.0
01/04/2017 18:00,1,4,3,18,0,324000,-6.7,54,0,6.20685e+09,7.51971e+07,5.16229e+09,0,7.63783e+08,62206.3,124312,-1208.14,0,22335,0,115283,-30179.6,103244,-113158,-46327.8,174300.5,-190873.5,365174.0,62206.3
01/04/2017 19:00,1,4,3,19,0,327600,-7.2,59,0,4.90474e+09,0,2.99393e+09,0,2.95567e+08,29613.3,3417.24,0,0,11601.1,0,66793.1,0,48121.8,-6473.6,-1252.4,122207.2,-7726.0,129933.2,29613.3
01/04/2017 20:00,1,4,3,20,0,331200,-7.2,59,0,5.84228e+09,6.21255e+07,3.45555e+09,0,6.44559e+08,29098,16530.4,0,0,38750,0,92740.8,0,46656.4,-8191.14,0,186486.5,-8191.1,194677.6,29098.0
01/04/2017 21:00,1,4,3,21,0,334800,-7.2,57,0,6.76155e+09,5.41293e+07,2.31552e+09,0,9.9062e+08,29053.3,15805.6,0,0,98797.3,0,116615,44325.5,233641,0,0,509184.4,0,509184.4,29053.3
01/04/2017 22:00,1,4,3,22,0,338400,-7.2,62,0,6.85245e+09,5.64573e+07,2.42204e+09,0,1.06088e+09,18053.6,44562.7,0,0,78604,0,101310,34973.2,117571,0,0,377020.9,0,377020.9,18053.6
01/04/2017 23:00,1,4,3,23,0,342000,-6.7,57,0,3.44536e+09,9.34015e+08,2.74642e+09,0,9.71549e+08,5210.22,16421.4,0,0,101169,0,112733,63604.7,474217,-16959.1,0,751186.0,-16959.1,768145.1,5210.2
01/05/2017 00:00,1,5,4,0,0,345600,-6.7,57,0,6.1143e+08,5.25236e+07,1.56939e+09,0,2.80718e+08,5004.56,81568.5,0,0,518365,0,640093,294840,121359,-82841.9,0,1573383.6,-82841.9,1656225.5,5004.6
01/05/2017 01:00,1,5,4,1,0,349200,-6.7,60,0,4.48213e+09,1.09128e+09,2.96214e+09,0,1.40664e+09,5007.35,16066.9,0,0,146818,0,186007,82819.2,281549,-5405.45,0,707854.7,-5405.5,713260.1,5007.4
01/05/2017 02:00,1,5,4,2,0,352800,-6.1,60,0,5.82233e+08,5.16577e+07,1.56154e+09,0,2.84198e+08,5004.14,71645.2,0,0,413227,0,460353,259397,113698,-34085.7,0,1284234.5,-34085.7,1318320.2,5004.1
01/05/2017 03:00,1,5,4,3,0,356400,-6.1,60,0,4.81325e+09,1.08012e+09,2.95231e+09,0,1.65738e+09,5003.59,22846.4,0,0,177975,0,192787,112308,310503,-1224.39,0,815195.0,-1224.4,816419.4,5003.6
