Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/05/2017 05:00,1,5,4,5,0,363600,-6.7,68,0,2.39467e+09,4.71925e+08,2.21809e+09,0,3.69438e+08,12705.7,125503,0,-18301.3,107201.7,-18301.3,125503.0,12705.7
01/05/2017 06:00,1,5,4,6,0,367200,-7.2,68,0,1.74652e+08,0,1.48054e+09,0,0,12720.4,340647,0,-97945.8,242701.2,-97945.8,340647.0,12720.4
01/05/2017 07:00,1,5,4,7,0,370800,-7.2,59,0,2.33106e+09,4.72119e+08,2.23516e+09,0,3.48875e+08,12714.3,119466,0,-20144.9,99321.1,-20144.9,119466.0,12714.3
01/05/2017 08:00,1,5,4,8,0,374400,-6.7,57,0,7.16671e+08,4.63708e+07,2.59147e+09,0,0,18639.6,194792,0,0,194792.0,0,194792.0,18639.6
01/05/2017 09:00,1,5,4,9,0,378000,-6.7,62,0,1.02071e+09,6.78966e+07,3.37273e+09,0,2.40903e+08,23608.2,73067.8,0,0,73067.8,0,73067.8,23608.2
01/05/2017 10:00,1,5,4,10,0,381600,-5.6,60,0,6.49387e+08,1.05351e+08,3.39334e+09,0,8.63977e+07,26161.1,24256.3,0,-153266,-129009.7,-153266.0,24256.3,26161.1
01/05/2017 11:00,1,5,4,11,0,385200,-3.9,66,0,4.70381e+08,1.52902e+08,3.46119e+09,0,0,29910.9,0,-1739.82,-161344,-163083.8,-163083.8,0,29910.9
01/05/2017 12:00,1,5,4,12,0,388800,-2.8,75,0,4.41853e+08,1.8425e+08,3.50079e+09,0,0,31192,0,-32099.4,-207702,-239801.4,-239801.4,0,31192.0
01/05/2017 13:00,1,5,4,13,0,392400,-2.2,63,0,3.52646e+08,2.01297e+08,3.50076e+09,0,0,27848.7,0,-43183.8,-213453,-256636.8,-256636.8,0,27848.7
01/05/2017 14:00,1,5,4,14,0,396000,-2.8,47,0,2.69395e+08,1.85323e+08,3.49782e+09,0,0,31148.7,0,-54750.3,-218009,-272759.3,-272759.3,0,31148.7
01/05/2017 15:00,1,5,4,15,0,399600,-2.8,39,0,2.77463e+08,1.8677e+08,3.49886e+09,0,0,30002.1,0,-60488.1,-217093,-277581.1,-277581.1,0,30002.1
01/05/2017 16:00,1,5,4,16,0,403200,-3.9,42,0,3.09302e+08,1.55311e+08,3.45538e+09,0,0,28726.6,0,-65543.9,-216237,-281780.9,-281780.9,0,28726.6
01/05/2017 17:00,1,5,4,17,0,406800,-5,48,0,1.13188e+09,1.2433e+08,2.36564e+09,0,1.55704e+07,25316.6,4269.85,-8037.27,-70801.4,-74568.8,-78838.7,4269.9,25316.6
01/05/2017 18:00,1,5,4,18,0,410400,-6.1,48,0,1.31692e+09,9.32257e+07,2.3748e+09,0,9.24004e+07,18479.9,25597.3,0,-57211.5,-31614.2,-57211.5,25597.3,18479.9
01/05/2017 19:00,1,5,4,19,0,414000,-7.2,74,0,1.35249e+09,6.06038e+07,2.30517e+09,0,1.15688e+08,15284,32125.5,-4203.77,-97943.6,-70021.9,-102147.4,32125.5,15284.0
01/05/2017 20:00,1,5,4,20,0,417600,-7.8,68,0,1.37976e+09,4.26266e+07,2.2988e+09,0,1.41418e+08,15234.4,39175.7,0,-97329.7,-58154.0,-97329.7,39175.7,15234.4
01/05/2017 21:00,1,5,4,21,0,421200,-6.7,52,0,1.43242e+09,7.81909e+07,2.32346e+09,0,1.54056e+08,15236.9,42922.8,0,-91405.2,-48482.4,-91405.2,42922.8,15236.9
01/05/2017 22:00,1,5,4,22,0,424800,-8.3,59,0,1.38531e+09,3.99734e+07,2.29441e+09,0,1.45669e+08,13474.1,40384.5,-4471.7,-100921,-65008.2,-105392.7,40384.5,13474.1
01/05/2017 23:00,1,5,4,23,0,428400,-8.9,74,0,1.33338e+09,3.61194e+08,2.48978e+09,0,2.24636e+08,12732.3,81876.4,0,-41196.9,40679.5,-41196.9,81876.4,12732.3
01/06/2017 00:00,1,6,5,0,0,432000,-10,80,0,1.32767e+08,0,1.48791e+09,0,0,12706.9,363697,0,-188386,175311.0,-188386.0,363697.0,12706.9
01/06/2017 01:00,1,6,5,1,0,435600,-10,70,0,2.23413e+09,4.77443e+08,2.21863e+09,0,3.26149e+08,12704.7,103038,0,-33237.2,69800.8,-33237.2,103038.0,12704.7
01/06/2017 02:00,1,6,5,2,0,439200,-10.6,70,0,1.5337e+08,0,1.48333e+09,0,0,12720,314678,0,-128877,185801.0,-128877.0,314678.0,12720.0
01/06/2017 03:00,1,6,5,3,0,442800,-10.6,70,0,2.19537e+09,4.73253e+08,2.21616e+09,0,3.62159e+08,12729.6,121543,0,-27380.1,94162.9,-27380.1,121543.0,12729.6
01/06/2017 04:00,1,6,5,4,0,446400,-11.1,73,0,1.81677e+08,0,1.47897e+09,0,0,12719.5,392043,0,-141832,250211.0,-141832.0,392043.0,12719.5
01/06/2017 05:00,1,6,5,5,0,450000,-11.7,77,0,2.55086e+09,4.72753e+08,2.2144e+09,0,4.57548e+08,12715.7,156416,0,-24595.8,131820.2,-24595.8,156416.0,12715.7
01/06/2017 06:00,1,6,5,6,0,453600,-11.7,77,0,2.15328e+08,0,1.48002e+09,0,0,12714,412060,0,-135680,276380.0,-135680.0,412060.0,12714.0
01/06/2017 07:00,1,6,5,7,0,457200,-12.2,76,0,2.38543e+09,4.71634e+08,2.2383e+09,0,4.16019e+08,12719.8,146219,0,-23458.4,122760.6,-23458.4,146219.0,12719.8
01/06/2017 08:00,1,6,5,8,0,460800,-13.3,80,0,1.25336e+09,0,2.46517e+09,0,0,18686.1,288840,0,0,288840.0,0,288840.0,18686.1
01/06/2017 09:00,1,6,5,9,0,464400,-10.6,67,0,1.28157e+09,2.84704e+07,3.31816e+09,0,2.67513e+08,23621.7,98016.4,0,0,98016.4,0,98016.4,23621.7
01/06/2017 10:00,1,6,5,10,0,468000,-7.2,62,0,6.02617e+08,6.02316e+07,3.34837e+09,0,7.92543e+07,26199.5,22824.6,0,-162873,-140048.4,-162873.0,22824.6,26199.5
01/06/2017 11:00,1,6,5,11,0,471600,-5.6,62,0,2.18068e+08,1.09638e+08,3.42192e+09,0,0,29935.4,0,-19141.7,-140037,-159178.7,-159178.7,0,29935.4
01/06/2017 12:00,1,6,5,12,0,475200,-3.9,63,0,2.21559e+08,1.57857e+08,3.46814e+09,0,0,31242.1,0,-51430.2,-182079,-233509.2,-233509.2,0,31242.1
01/06/2017 13:00,1,6,5,13,0,478800,-3.3,63,0,1.61608e+08,1.75303e+08,3.47603e+09,0,0,27848.6,0,-69675.2,-187096,-256771.2,-256771.2,0,27848.6
01/06/2017 14:00,1,6,5,14,0,482400,-2.8,51,0,7.14502e+07,1.93247e+08,3.5095e+09,0,0,31218.6,0,-88427.5,-195106,-283533.5,-283533.5,0,31218.6
