Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,53350.7,3.07962e+08,0,1.52215e+08,0,7.62125e+07,518.206,0,3300.53,3428.34,0,2240.54,3319.75,0,2141.74,3139.39,2205.17,0,0,2193.19,0,0,21968.6,0,21968.6,518.2
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,43386.1,1.0067e+08,0,2.71836e+08,0,5.92084e+07,514.747,0,2317.75,2741.03,0,1811.84,2597.99,0,1509.02,2148.04,1775.24,0,0,1566.05,0,-2746.28,13720.7,-2746.3,16467.0,514.7
01/02/2017 07:00,1,2,1,7,0,111600,-1.1,89,25933.9,6.78806e+07,0,3.66371e+08,0,4.66872e+07,111707,0,1901.22,2079.07,0,1379.91,1962.2,-805.753,1246.84,1755.68,1354.56,0,0,1292.6,0,-6567.53,5598.8,-7373.3,12972.1,111707.0
01/02/2017 08:00,1,2,1,8,0,115200,-1.1,89,0,6.50261e+07,0,6.04677e+08,0,6.37169e+06,142337,0,204.352,312.343,-146.011,279.636,213.582,-1981.89,191.895,77.2062,256.643,0,0,234.217,0,-2131.72,-2489.7,-4259.6,1769.9,142337.0
01/02/2017 09:00,1,2,1,9,0,118800,-1.1,89,0,1.04937e+08,0,6.17036e+08,0,0,139579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,139579.0
01/02/2017 10:00,1,2,1,10,0,122400,-0.6,89,0,1.524e+08,0,6.83142e+08,0,0,132534,0,0,0,0,0,0,-49.7305,0,0,0,0,0,0,0,0,-49.7,-49.7,0,132534.0
01/02/2017 11:00,1,2,1,11,0,126000,-0.6,89,0,1.63531e+08,0,8.04668e+08,0,780185,129094,0,49.312,0,0,0,0,0,82.1759,0,0,0,0,85.0988,0,0,216.6,0,216.6,129094.0
01/02/2017 12:00,1,2,1,12,0,129600,0,85,0,1.46713e+08,0,8.62705e+08,0,0,132598,0,0,0,-2342.31,0,0,-5023.54,0,0,0,0,0,0,0,0,-7365.9,-7365.9,0,132598.0
01/02/2017 13:00,1,2,1,13,0,133200,0,82,0,9.43294e+07,0,7.88472e+08,0,0,129049,0,0,0,-11175.9,0,-843.242,-13805.1,0,0,0,0,0,0,0,0,-25824.2,-25824.2,0,129049.0
01/02/2017 14:00,1,2,1,14,0,136800,0,85,0,9.92279e+07,0,7.79612e+08,0,0,125591,0,0,0,-3296.6,0,0,-6130.11,0,0,0,0,0,0,0,0,-9426.7,-9426.7,0,125591.0
01/02/2017 15:00,1,2,1,15,0,140400,0,89,0,1.50586e+08,0,7.2239e+08,0,0,122137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122137.0
01/02/2017 16:00,1,2,1,16,0,144000,0,89,0,1.82505e+08,0,6.98102e+08,0,0,122131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122131.0
01/02/2017 17:00,1,2,1,17,0,147600,0,89,0,1.55569e+08,0,7.8073e+08,0,0,122115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,122115.0
01/02/2017 18:00,1,2,1,18,0,151200,-0.6,89,0,8.94291e+07,0,8.54644e+08,0,0,128815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,128815.0
01/02/2017 19:00,1,2,1,19,0,154800,-0.6,92,0,9.18343e+07,0,7.95124e+08,0,0,140649,0,0,0,-2352.48,0,0,-4787.48,0,0,0,0,0,0,0,0,-7140.0,-7140.0,0,140649.0
01/02/2017 20:00,1,2,1,20,0,158400,-1.1,89,0,1.14712e+08,0,7.71003e+08,0,0,142903,0,-422.689,-518.202,-14195.6,-87.0348,-481.717,-17030.4,-109.642,-187.169,-291.536,0,0,-128.85,0,-2210.73,-35663.6,-35663.6,0,142903.0
01/02/2017 21:00,1,2,1,21,0,162000,-1.7,92,0,1.32155e+08,0,7.70835e+08,0,0,136128,0,0,-22.3828,-10143.3,0,0,-12569,0,0,0,0,0,0,0,0,-22734.7,-22734.7,0,136128.0
01/02/2017 22:00,1,2,1,22,0,165600,-1.7,85,0,2.10344e+08,0,7.21222e+08,0,0,140199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,140199.0
01/02/2017 23:00,1,2,1,23,0,169200,-2.2,82,0,2.59298e+08,0,5.16097e+08,0,0,132519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,132519.0
01/03/2017 00:00,1,3,2,0,0,172800,-2.2,82,0,2.94074e+08,0,3.394e+08,0,1.55795e+07,118728,0,649.111,697.888,0,502.735,566.37,0,444.58,514.587,465.331,0,0,485.595,0,0,4326.2,0,4326.2,118728.0
01/03/2017 01:00,1,3,2,1,0,176400,-2.8,78,0,0,0,1.39954e+08,0,0,115229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,115229.0
01/03/2017 02:00,1,3,2,2,0,180000,-2.8,78,0,0,0,8.36954e+07,0,0,528.485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,528.5
01/03/2017 03:00,1,3,2,3,0,183600,-3.3,81,0,0,0,1.00521e+08,0,0,525.205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,525.2
01/03/2017 04:00,1,3,2,4,0,187200,-3.3,78,0,0,0,8.36953e+07,0,0,521.699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,521.7
01/03/2017 05:00,1,3,2,5,0,190800,-3.9,75,57870.7,3.2662e+08,0,1.53078e+08,0,8.75948e+07,518.217,0,3894.37,3828.04,0,2519.32,3651.84,0,2530.87,3724.63,2457.65,0,0,2589.2,0,0,25195.9,0,25195.9,518.2
01/03/2017 06:00,1,3,2,6,0,194400,-4.4,78,46654.6,1.08842e+08,331555,2.73182e+08,0,6.71257e+07,514.758,0,2665.31,3049.92,0,2024.04,2893.32,-239.829,1747.16,2514.01,1975.88,0,0,1799.19,0,-3526.18,14902.8,-3766.0,18668.8,514.8
01/03/2017 07:00,1,3,2,7,0,198000,-4.4,71,35702.8,7.95674e+07,0,3.67845e+08,0,5.58503e+07,111721,0,2309.09,2435.21,0,1622.75,2306.05,-1838.33,1519.28,2176.91,1581.25,0,0,1565.86,0,-7129.83,6548.2,-8968.2,15516.4,111721.0
01/03/2017 08:00,1,3,2,8,0,201600,-4.4,75,0,1.39352e+08,0,6.05432e+08,0,1.51897e+07,142358,0,588.452,664.186,-211.018,516.989,553.972,-2132.55,449.749,472.641,481.972,0,0,489.858,0,-2205.58,-331.3,-4549.1,4217.8,142358.0
01/03/2017 09:00,1,3,2,9,0,205200,-5,81,0,1.95874e+08,0,6.17688e+08,0,1.6459e+06,139584,0,0,490.669,0,67.4909,0,0,0,0,72.4162,0,0,0,0,0,630.6,0,630.6,139584.0
01/03/2017 10:00,1,3,2,10,0,208800,-5.6,81,0,2.57671e+08,0,6.83947e+08,0,4.04408e+06,132576,0,228.783,64.1716,0,79.2709,0,0,222.47,506.144,95.3025,0,0,219.968,0,0,1416.1,0,1416.1,132576.0
01/03/2017 11:00,1,3,2,11,0,212400,-5,71,0,2.92442e+08,0,8.05727e+08,0,1.28166e+07,129153,0,713.914,683.325,0,341.978,131.865,0,514.91,515.187,348.401,0,0,517.671,0,0,3767.3,0,3767.3,129153.0
01/03/2017 12:00,1,3,2,12,0,216000,-5,74,0,1.62009e+08,0,8.62838e+08,0,0,132655,0,0,0,-1776.56,0,0,-5384.29,0,0,0,0,0,0,0,0,-7160.9,-7160.9,0,132655.0
01/03/2017 13:00,1,3,2,13,0,219600,-5,63,0,1.65077e+08,0,7.88899e+08,0,0,129033,0,0,0,-10378.8,0,0,-14161.4,0,0,0,0,0,0,0,-53.5732,-24593.8,-24593.8,0,129033.0
01/03/2017 14:00,1,3,2,14,0,223200,-5.6,68,0,2.01239e+08,0,7.80121e+08,0,0,125676,0,0,0,-2532.59,0,0,-6425.27,0,0,0,0,0,0,0,0,-8957.9,-8957.9,0,125676.0
01/03/2017 15:00,1,3,2,15,0,226800,-6.1,68,0,2.92355e+08,0,7.22923e+08,0,0,122167,0,0,0,0,0,0,-970.567,0,0,0,0,0,0,0,0,-970.6,-970.6,0,122167.0
01/03/2017 16:00,1,3,2,16,0,230400,-6.1,65,0,3.30021e+08,0,6.99135e+08,0,4.0721e+06,122142,0,317.918,165.131,0,137.988,0,0,166.043,68.6447,0,0,0,275.818,0,0,1131.5,0,1131.5,122142.0
01/03/2017 17:00,1,3,2,17,0,234000,-6.7,68,0,3.12115e+08,0,7.81555e+08,0,1.81876e+06,122117,0,153.766,56.5215,0,76.2397,0,-1140.1,34.7139,0,0,0,0,183.502,0,-319.776,-955.1,-1459.9,504.7,122117.0
01/03/2017 18:00,1,3,2,18,0,237600,-7.2,68,0,2.39786e+08,0,8.55839e+08,0,0,128864,0,0,0,-1126.23,0,0,-4551.08,0,0,0,0,0,0,0,0,-5677.3,-5677.3,0,128864.0
01/03/2017 19:00,1,3,2,19,0,241200,-7.2,71,0,2.26791e+08,0,7.96033e+08,0,0,140516,0,0,0,-9949.29,0,0,-13398.6,0,0,0,0,0,0,0,0,-23347.9,-23347.9,0,140516.0
01/03/2017 20:00,1,3,2,20,0,244800,-7.8,71,0,2.28239e+08,0,7.716e+08,0,0,142869,0,0,0,-10064.9,0,0,-13004.4,0,0,0,0,0,0,0,0,-23069.3,-23069.3,0,142869.0
01/03/2017 21:00,1,3,2,21,0,248400,-7.8,71,0,2.32866e+08,0,7.7142e+08,0,0,136173,0,0,0,-9743.57,0,0,-12732.8,0,0,0,0,0,0,0,0,-22476.4,-22476.4,0,136173.0
01/03/2017 22:00,1,3,2,22,0,252000,-8.9,62,0,3.61438e+08,0,7.22349e+08,0,0,140156,0,0,0,-4349.47,0,0,-7225.88,0,0,0,0,0,0,0,0,-11575.4,-11575.4,0,140156.0
01/03/2017 23:00,1,3,2,23,0,255600,-8.3,65,0,3.75192e+08,0,5.17009e+08,0,3.11359e+06,132559,0,69.533,227.122,0,205.943,17.1678,0,67.7482,0,143.34,0,0,132.224,0,0,863.1,0,863.1,132559.0
01/04/2017 00:00,1,4,3,0,0,259200,-8.3,62,0,4.56953e+08,0,3.40225e+08,0,2.84472e+07,118772,0,1120.96,1362.57,0,916.071,1172.26,0,728.98,948.317,856.833,0,0,793.097,0,0,7899.1,0,7899.1,118772.0
01/04/2017 01:00,1,4,3,1,0,262800,-8.3,65,0,0,0,1.40126e+08,0,0,115246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,115246.0
01/04/2017 02:00,1,4,3,2,0,266400,-8.3,65,0,0,0,8.37464e+07,0,0,528.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,528.5
01/04/2017 03:00,1,4,3,3,0,270000,-10,74,0,0,0,1.00335e+08,0,0,525.209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,525.2
01/04/2017 04:00,1,4,3,4,0,273600,-10.6,73,0,0,0,8.38812e+07,0,0,521.702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,521.7
01/04/2017 05:00,1,4,3,5,0,277200,-12.2,80,63480.3,3.73022e+08,0,1.54106e+08,0,1.05307e+08,518.22,12.299,4249.6,5052.93,0,3274.6,4839.09,0,2727.88,4058.55,3208.18,4.90917,0,2745.63,69.1113,0,30242.8,0,30242.8,518.2
01/04/2017 06:00,1,4,3,6,0,280800,-12.2,80,61071.1,1.31195e+08,90159.9,2.74586e+08,0,8.57094e+07,514.761,0,3221.83,4131.76,0,2701.29,3899.79,-365.765,2083.27,2998.16,2640.72,0,0,2157.37,0,-3638.05,19830.4,-4003.8,23834.2,514.8
01/04/2017 07:00,1,4,3,7,0,284400,-12.8,70,55990.3,1.06716e+08,0,3.69428e+08,0,7.6232e+07,111734,0,3015.48,3493.68,0,2291.93,3322.68,-2074.22,1957.32,2832.92,2241.15,0,0,2021.87,0,-7212.3,11890.5,-9286.5,21177.0,111734.0
01/04/2017 08:00,1,4,3,8,0,288000,-13.3,66,0,3.58793e+08,0,6.06964e+08,0,3.82461e+07,142379,0,1447.77,1792.56,0,1231.86,1645.5,-1354.19,986.502,1283.84,1187.94,0,0,1043.99,0,-1384.33,7881.4,-2738.5,10620.0,142379.0
01/04/2017 09:00,1,4,3,9,0,291600,-12.2,70,0,4.69863e+08,0,6.19051e+08,0,1.71514e+07,139588,0,1004.06,1229.29,0,440.358,107.424,0,705.756,43.5696,833.236,0,0,398.191,0,0,4761.9,0,4761.9,139588.0
01/04/2017 10:00,1,4,3,10,0,295200,-8.9,59,0,3.72238e+08,0,6.84779e+08,0,9.49147e+06,132618,0,748.56,767.168,-841.699,0,0,-5484.34,545.783,0,540.739,0,0,33.0146,0,0,-3690.8,-6326.0,2635.3,132618.0
01/04/2017 11:00,1,4,3,11,0,298800,-6.7,52,0,3.31886e+08,0,8.05767e+08,0,1.88009e+07,129207,0,1373.61,1186.59,0,360.275,0,0,932.321,0,794.418,0,0,572.511,0,0,5219.7,0,5219.7,129207.0
01/04/2017 12:00,1,4,3,12,0,302400,-5.6,50,0,2.04463e+08,0,8.62983e+08,0,40024.3,132724,0,0,0,0,0,0,-1256.25,10.9345,0,0,0,0,0,0,0,-1245.3,-1256.3,10.9,132724.0
01/04/2017 13:00,1,4,3,13,0,306000,-6.1,57,0,1.52186e+08,0,7.89067e+08,0,0,129017,0,0,0,-1623.64,0,-87.9503,-5804.94,0,0,0,0,0,0,0,0,-7516.5,-7516.5,0,129017.0
01/04/2017 14:00,1,4,3,14,0,309600,-5,57,0,1.53174e+08,0,7.7974e+08,0,0,125763,0,0,0,-1627.8,0,0,-6542.37,0,0,0,0,0,0,0,0,-8170.2,-8170.2,0,125763.0
01/04/2017 15:00,1,4,3,15,0,313200,-5.6,60,0,2.86303e+08,0,7.23045e+08,0,2.02994e+06,122185,0,343.494,0,0,0,0,0,0,0,0,0,0,220.105,0,0,563.6,0,563.6,122185.0
01/04/2017 16:00,1,4,3,16,0,316800,-6.1,57,0,3.12346e+08,0,6.99164e+08,0,1.17144e+07,122143,0,1188.82,738.425,0,434.176,0,0,144.315,0,0,0,0,747.246,0,0,3253.0,0,3253.0,122143.0
01/04/2017 17:00,1,4,3,17,0,320400,-6.7,65,0,3.11483e+08,0,7.81537e+08,0,1.25444e+07,122141,0,1191.16,756.512,0,450.204,0,0,327.811,0,0,0,0,756.959,0,0,3482.6,0,3482.6,122141.0
01/04/2017 18:00,1,4,3,18,0,324000,-6.7,54,0,2.32932e+08,0,8.55659e+08,0,1.27203e+06,128952,0,196.814,0,0,0,0,-437.323,0,0,0,0,0,156.142,0,0,-84.4,-437.3,353.0,128952.0
01/04/2017 19:00,1,4,3,19,0,327600,-7.2,59,0,2.18144e+08,0,7.96408e+08,0,0,140282,0,0,0,-4868.91,0,0,-9292.35,0,0,0,0,0,0,0,0,-14161.3,-14161.3,0,140282.0
01/04/2017 20:00,1,4,3,20,0,331200,-7.2,59,0,1.7069e+08,0,7.71228e+08,0,0,142810,0,0,0,-12454.1,0,0,-17334.1,0,0,0,0,0,0,0,-2386.71,-32174.9,-32174.9,0,142810.0
01/04/2017 21:00,1,4,3,21,0,334800,-7.2,57,0,2.40396e+08,0,7.71228e+08,0,0,136217,0,0,0,-7742.47,0,0,-12843.4,0,0,0,0,0,0,0,0,-20585.9,-20585.9,0,136217.0
01/04/2017 22:00,1,4,3,22,0,338400,-7.2,62,0,3.28631e+08,0,7.21913e+08,0,153255,140106,0,0,0,-2802.89,0,0,-7308.19,0,0,0,0,0,42.4669,0,0,-10068.6,-10111.1,42.5,140106.0
01/04/2017 23:00,1,4,3,23,0,342000,-6.7,57,0,4.30585e+08,0,5.16811e+08,0,1.39717e+07,132601,0,1066.96,828.501,0,541.755,0,0,461.802,0,268.079,0,0,712.14,0,0,3879.2,0,3879.2,132601.0
01/05/2017 00:00,1,5,4,0,0,345600,-6.7,57,0,4.48484e+08,0,3.40128e+08,0,3.24525e+07,118809,0,1871.29,1811.4,0,1152.15,484.413,0,967.07,627.865,888.926,0,0,1207.61,0,0,9010.7,0,9010.7,118809.0
01/05/2017 01:00,1,5,4,1,0,349200,-6.7,60,0,0,0,1.39982e+08,0,0,115263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,115263.0
01/05/2017 02:00,1,5,4,2,0,352800,-6.1,60,0,0,0,8.36954e+07,0,0,528.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,528.4
01/05/2017 03:00,1,5,4,3,0,356400,-6.1,60,0,0,0,1.00521e+08,0,0,525.212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,525.2
01/05/2017 04:00,1,5,4,4,0,360000,-6.7,65,0,0,0,8.36953e+07,0,0,521.706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,521.7
01/05/2017 05:00,1,5,4,5,0,363600,-6.7,68,68826.3,3.80797e+08,0,1.54892e+08,0,1.08232e+08,518.223,571.281,5219.67,5136.47,0,3308.19,3426.39,0,3048.99,3423.37,2962.49,139.094,0,3373.89,410.833,0,31020.7,0,31020.7,518.2
01/05/2017 06:00,1,5,4,6,0,367200,-7.2,68,56905.6,1.22987e+08,128791,2.74088e+08,0,8.14009e+07,514.765,0,3767.26,4226.19,0,2711.79,2694.14,-396.575,2150.68,2232.66,2411.75,0,0,2439.32,0,-3633.09,18604.1,-4029.7,22633.8,514.8
01/05/2017 07:00,1,5,4,7,0,370800,-7.2,59,39881.1,8.95429e+07,0,3.68391e+08,0,6.24377e+07,111750,0,2961.49,3194.88,0,2057.12,2005.56,-2001.55,1687.38,1680.83,1828.46,0,0,1924.67,0,-7083.71,8255.1,-9085.3,17340.4,111750.0
01/05/2017 08:00,1,5,4,8,0,374400,-6.7,57,0,1.90838e+08,0,6.05766e+08,0,2.30954e+07,142399,0,1280.78,1397.65,0,940.077,368.128,-2176.35,668.899,133.737,743.191,0,0,880.146,0,-2211.95,2024.3,-4388.3,6412.6,142399.0
01/05/2017 09:00,1,5,4,9,0,378000,-6.7,62,0,3.00302e+08,0,6.18527e+08,0,1.53137e+07,139593,0,1017.43,974.838,0,592.168,0,0,522.158,0,496.48,0,0,649.132,0,0,4252.2,0,4252.2,139593.0
