Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterSystemsEnergyTransfer,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,WaterHeaterHeatingRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone6,WaterHeaterHeatingRate_BuildingStory1ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,WaterHeaterHeatingRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,WaterHeaterHeatingRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,WaterHeaterHeatingRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,WaterHeaterHeatingRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone7,WaterHeaterHeatingRate_BuildingStory2ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone5,WaterHeaterHeatingRate_BuildingStory1ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,WaterHeaterHeatingRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,WaterHeaterHeatingRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,WaterHeaterHeatingRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone5,WaterHeaterHeatingRate_BuildingStory4ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone7,WaterHeaterHeatingRate_BuildingStory1ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,WaterHeaterHeatingRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,WaterHeaterHeatingRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,WaterHeaterHeatingRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone5,WaterHeaterHeatingRate_BuildingStory2ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone4,WaterHeaterHeatingRate_BuildingStory4ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone6,WaterHeaterHeatingRate_BuildingStory2ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,WaterHeaterHeatingRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone3,WaterHeaterHeatingRate_BuildingStory4ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,WaterHeaterHeatingRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,WaterHeaterHeatingRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,WaterHeaterHeatingRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone5,WaterHeaterHeatingRate_BuildingStory3ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone6,WaterHeaterHeatingRate_BuildingStory3ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone6,WaterHeaterHeatingRate_BuildingStory4ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone7,WaterHeaterHeatingRate_BuildingStory3ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone,WaterHeaterHeatingRate_BuildingStory4ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone1,WaterHeaterHeatingRate_BuildingStory4ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone2,WaterHeaterHeatingRate_BuildingStory4ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone7,WaterHeaterHeatingRate_BuildingStory4ThermalZone7,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 01:00,1,1,0,1,0,3600,-0.6,89,0,2.57824e+08,0,2.68127e+09,0,1.9475e+08,2.30777e+09,0,0,0,0,-4701.71,0,0,0,0,0,0,0,0,0,0,0,0,0,9237.94,0,0,0,2645.15,0,0,0,0,0,0,0,0,0,0,0,3195.76,0,0,0,0,0,10932.1,0,7653.66,0,3188.45,0,2616.98,0,2219.68,0,2977.59,0,3518.17,0,3831.21,0,0,0,9668.13,0,3648.49,0,4989.67,0,65621.3,-4701.7,70323.0,0.0
01/01/2017 02:00,1,1,0,2,0,7200,-0.6,89,0,2.75937e+08,0,1.80327e+09,0,2.05095e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12517.2,0,0,0,3098.58,0,0,0,0,0,0,0,0,0,0,0,3767.61,0,0,0,0,0,12731.7,0,10366.6,0,4195.64,0,3697.84,0,3055.61,0,4110.47,0,4150.35,0,5372.14,0,0,0,11032.2,0,4284.48,0,5720.1,0,88100.5,0,88100.5,0.0
01/01/2017 03:00,1,1,0,3,0,10800,-1.1,85,0,2.52825e+08,0,2.03365e+09,0,2.08459e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7484.23,0,0,0,2307.5,0,0,0,0,0,0,0,0,0,0,0,2796.12,0,0,0,0,0,9518.76,0,6465.87,0,2440.11,0,2156.4,0,1816.54,0,2388.58,0,3079.83,0,3243.36,0,0,0,8391.57,0,3217.54,0,4331.1,0,59637.5,0,59637.5,0.0
01/01/2017 04:00,1,1,0,4,0,14400,-1.1,92,0,2.86171e+08,0,1.79882e+09,0,1.94112e+08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9561.79,0,0,0,3393.53,0,0,0,0,0,0,0,0,0,0,0,4122.71,0,0,0,0,0,13969.5,0,7792.8,0,3181.7,0,2836.04,0,2338.73,0,3166.52,0,4544.03,0,4016.37,0,0,0,12161.5,0,4734.89,0,6300.53,0,82120.6,0,82120.6,0.0
01/01/2017 05:00,1,1,0,5,0,18000,-1.1,89,0,2.55993e+09,1.79837e+07,3.12573e+09,0,3.89045e+08,0,5139.37,0,40.3531,0,-28420,0,0,0,17833,0,37.0995,0,6828.29,0,10.4993,0,39.7162,0,10939.5,0,0,0,3199.45,0,34.2373,0,0,0,13665,0,5986.56,0,4340.84,0,3862.48,0,5781.77,0,0,0,13180.5,0,9150.88,0,3668.13,0,3178.58,0,2662.91,0,3536.28,0,4257.43,0,4626.36,0,0,0,11473.7,0,4473.53,0,5935.23,0,115461.7,-28420.0,143881.7,0.0
01/01/2017 06:00,1,1,0,6,0,21600,-0.6,85,0,2.01315e+09,3.59218e+07,4.98246e+09,0,3.31526e+08,0,3765.75,0,0,0,-170192,0,0,0,12816.3,0,0,0,4409.7,0,0,0,0,0,10785,0,0,0,3084.57,0,0,0,0,0,8792.78,0,4234.62,0,3133.76,0,3731.43,0,4297.33,0,0,0,12737.7,0,8775.25,0,3610.51,0,3190.98,0,2628.98,0,3569.3,0,4113.49,0,4483.53,0,0,0,11109.2,0,4319.95,0,5739.2,0,-46862.7,-170192.0,123329.3,0.0
01/01/2017 07:00,1,1,0,7,0,25200,-0.6,89,0,1.94697e+09,4.3321e+07,6.62676e+09,0,3.092e+08,1.13715e+09,3159.25,0,0,0,-189859,0,0,0,10804.9,0,0,0,3699.7,0,0,0,0,0,11536.9,0,0,0,3101.59,0,0,0,0,0,7122.49,0,3578.75,0,2638.74,0,3742.56,0,3627.86,0,0,0,12802.6,0,9457.84,0,3889.07,0,3378.3,0,2805.83,0,3772.5,0,4125.07,0,4854.76,0,0,0,11165.9,0,4364.19,0,5768.9,0,-70461.3,-189859.0,119397.7,0.0
01/01/2017 08:00,1,1,0,8,0,28800,-0.6,85,0,4.38455e+09,0,5.98259e+09,0,2.19674e+08,1.10231e+09,0,0,0,0,-7535.91,0,0,0,0,0,0,0,0,0,0,0,0,0,8690.63,0,0,0,3066.26,0,0,0,0,0,0,0,0,0,0,0,3682.81,0,10.8633,0,0,0,12674.2,0,6825.05,0,2898.94,0,2526.65,0,2109.66,0,2841.62,0,4057.44,0,3548.21,0,0,0,11016.3,0,4309.78,0,5685.42,0,66407.9,-7535.9,73943.8,0.0
01/01/2017 09:00,1,1,0,9,0,32400,-1.1,89,0,4.42729e+09,0,6.84545e+09,0,1.70125e+08,1.10265e+09,0,0,0,0,-267008,0,0,0,0,0,0,0,0,0,0,0,0,0,8708.77,0,0,0,2492.52,0,0,0,-48190.1,0,0,0,0,0,0,0,2987.5,0,0,0,0,0,10265.1,0,6593.03,0,2807.92,0,2544.35,0,2120.06,0,2850.68,0,3290.42,0,3520.47,0,0,0,8579.82,0,3371.1,0,4482.13,0,-250584.2,-315198.1,64613.9,0.0
01/01/2017 10:00,1,1,0,10,0,36000,-0.6,89,0,4.49532e+09,0,6.63757e+09,0,1.51881e+08,1.10232e+09,629.261,0,0,0,-124413,0,0,0,1768.36,0,0,0,0,0,0,0,0,0,8527.2,0,0,0,2014.05,0,0,0,0,0,0,0,325.071,0,495.884,0,2454.74,0,888.296,0,0,0,8353.91,0,6479.3,0,2605.66,0,2525.13,0,2092.02,0,2804.99,0,2687.55,0,3538.65,0,0,0,7261.49,0,2635.23,0,3785.94,0,-62540.3,-124413.0,61872.7,0.0
