Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 11:00,1,1,0,11,0,39600,0,82,0,5.78003e+09,0,1.06004e+10,0,3.63726e+08,8199.07,89.4955,870.024,71.6875,406.954,1017.28,1544.19,0,327.99,1603.97,10380.2,2536.44,0,249.824,0,2095.44,954.642,2843.99,1337.98,1649.31,-629096,268.912,1746.74,330.844,517.185,1539.7,1763.02,4100.75,0,6904.47,1529.36,5739.28,2788.83,2314.2,10953.8,0,1414.76,7513.93,5543.41,60.9139,0,9215.48,650.421,0,710.276,-981589,598.773,7540.18,0,3121.69,0,1859.45,3678.06,6874.09,-438563,0,0,-1931990.1,-2049248.0,117257.9,8199.1
01/01/2017 12:00,1,1,0,12,0,43200,0,85,0,5.86536e+09,0,1.19982e+10,0,3.02445e+08,6724.66,394.496,2351.75,755.744,931.531,2194.7,3345.02,0,814.289,3784.94,9106.71,5348.78,0,0,0,435.234,0,2553.49,0,0,-647448,0,3646.77,0,1702.82,480.518,1573.29,3629,0,5970.14,368.897,1566.18,1112.59,0,6084.74,0,294.895,6702.44,1721.59,0,0,2466.48,250.226,0,1509.28,-929761,0,4745.65,0,2061.16,0,1066.37,1867.83,4345.72,-398401,0,0,-1890426.7,-1975610.0,85183.3,6724.7
01/01/2017 13:00,1,1,0,13,0,46800,0,89,0,5.79907e+09,0,1.09398e+10,0,1.74703e+08,8997.67,264.366,2310.41,491.706,905.009,2174.76,2783.41,0,465.764,2953.06,6616.68,3705.49,0,0,0,0,0,2042.49,0,0,-629820,0,2858.88,0,898.707,0,947.716,2138.24,0,4829.41,0,0,0,0,1104.37,-44480.4,0,5311.18,0,0,0,0,0,0,1194.7,-864527,0,1800.24,0,940.333,0,196.411,0,1710.73,-400519,0,0,-1890702.3,-1939346.4,48644.1,8997.7
01/01/2017 14:00,1,1,0,14,0,50400,0.6,85,0,5.51448e+09,0,1.08133e+10,0,1.61344e+08,9875.98,408.727,2679.72,854.075,1032.18,2489.59,3042.59,0,603.816,3355.04,5180.54,3952.51,0,0,0,0,0,1706.52,0,0,-614051,0,3184.11,0,1247.14,0,806.14,1804.28,0,4070.22,0,0,0,0,0,-221983,0,4421.23,0,0,0,0,0,0,1333.94,-818724,0,967.789,0,609.79,0,61.2182,0,970.232,-361368,0,0,-1971344.6,-2016126.0,44781.4,9876.0
01/01/2017 15:00,1,1,0,15,0,54000,0.6,89,0,5.71967e+09,8.33683e+08,1.1755e+10,0,1.58174e+08,8873.5,581.129,3048,1279.4,1154.35,2778.87,3391.81,0,696.4,3492.53,4122.05,3937.25,0,0,0,0,0,1483.57,0,0,-585999,0,3284.79,0,1487.75,0,703.712,1553.23,0,3519.84,0,0,0,0,0,-9912.24,0,3828.87,0,0,0,0,0,0,1374.22,-776552,0,778.339,0,518.887,0,34.0503,0,797.205,-353483,0,0,-1682100.0,-1725946.2,43846.3,8873.5
01/01/2017 16:00,1,1,0,16,0,57600,0.6,89,0,6.22633e+09,7.18832e+07,1.08967e+10,0,2.27087e+08,8195.46,870.057,4088.02,2006.13,1578.44,3811.26,4475.05,0,1215.5,5207.08,4815.72,6209.59,0,0,0,0,0,1743.37,0,0,-571395,0,4779.54,0,2734.86,216.623,928.785,2078.33,0,4159.05,0,0,0,0,0,0,170.039,4522.68,0,0,0,0,214.638,0,1980.27,-762322,0,1589.54,0,814.6,0,291.033,170.794,1526.24,-353716,0,0,-1625235.8,-1687433.0,62197.2,8195.5
01/01/2017 17:00,1,1,0,17,0,61200,0.6,89,0,7.39022e+09,7.4281e+07,1.15161e+10,0,9.08459e+08,8166.58,3298.22,15344.8,7358.62,5740.7,13918.6,17501.5,131055,3494.47,13324.4,5948.29,18362,-35941.5,0,0,0,0,2060.15,0,0,-569685,0,12321.7,0,8673.47,242.157,1201.27,2814.49,0,4931.35,0,0,0,0,0,0,223.564,5385.24,0,0,0,0,231.016,0,5185.12,-757934,0,1543.79,0,805.145,0,345.82,367.629,1494.78,-379892,0,0,-1460279.2,-1743452.5,283173.3,8166.6
01/01/2017 18:00,1,1,0,18,0,64800,0,92,0,7.19387e+09,0,1.09064e+10,0,9.09421e+08,8193.45,4241.67,17225.2,10189.4,6367.89,15467,22456.1,68536.8,4442.68,17904.7,10052.4,23264.1,-49600.2,0,0,0,0,3075.38,0,0,0,0,16174.7,0,10562.8,48.5998,1927.88,4512.88,0,7297.68,0,0,59.8843,0,1253.26,0,0,8099.42,0,0,0,0,134.902,0,6673.01,0,0,2235.97,0,1058.48,0,585.077,902.904,2128.32,-408585,0,0,-191306.1,-458185.2,266879.1,8193.5
01/01/2017 19:00,1,1,0,19,0,68400,-0.6,92,0,6.35521e+09,0,1.05791e+10,0,7.38041e+08,297.904,3599.25,14409.2,8602.51,5351.88,13039.6,19185.4,32838.4,4253.91,16748.6,13176.2,22309.2,-73618.1,0,0,0,0,3907.55,0,0,0,0,15220.5,0,10040.5,0,2442.7,5719.25,0,9236.12,0,0,0,0,0,0,0,10429.4,0,0,0,0,55.8818,0,6274.46,0,0,0,0,0,0,0,0,0,-462477,0,0,-319254.6,-536095.1,216840.5,297.9
01/01/2017 20:00,1,1,0,20,0,72000,-0.6,89,0,6.3556e+09,6.43563e+07,1.12713e+10,0,6.12396e+08,299.28,3204.4,12748.6,7620.26,4750,11549,17083.8,9339.5,3721.71,14572.3,16473.1,19547.6,-93951.8,0,0,0,0,4707.19,0,0,0,0,13257.3,0,8740.2,0,3112.72,7317.72,0,11294.4,0,0,0,0,0,-16891.4,0,12509.7,0,0,0,0,0,0,5471.86,-7506.77,0,0,0,0,0,0,0,0,-544520,0,0,-475848.6,-662870.0,187021.4,299.3
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,5.95839e+09,3.65271e+07,1.11126e+10,0,5.37094e+08,303.982,2952.35,11679.1,6989.94,4360.53,10577.2,15660.5,-7316.59,3228.26,12570.3,12429.9,16877.8,-107552,0,0,0,0,3554.04,0,0,0,0,11443.5,0,7546.54,0,2354.45,5526.68,0,8488.55,0,0,0,0,0,-291495,0,9433.82,0,0,0,0,0,0,4741.29,0,0,0,0,0,0,0,0,0,-569904,0,0,-825852.8,-976267.6,150414.7,304.0
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,5.7816e+09,7.17842e+07,1.07663e+10,0,5.32181e+08,298.8,2919.1,11503,6903.68,4292.96,10429.1,15501.7,-9293.87,3357.32,12998.5,15194.6,17551.2,-106460,0,0,1306.12,0,4316.69,0,0,0,306.146,11839.3,205.817,7849.81,1273.51,2864.91,6736.9,0,10225.3,0,0,0,0,0,0,1266.3,11473.6,0,0,0,0,646.809,0,4902.52,0,0,0,0,0,0,0,0,0,-584280,0,0,-534169.0,-700033.9,165864.9,298.8
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,6.66307e+09,7.28708e+07,8.36989e+09,0,7.62782e+08,297.31,3149.42,12363.7,7467.13,4607.78,11240.2,16785.5,8081.99,4016.04,15470.9,13563.1,21051.6,-90031.7,1558.25,0,6617,5598.85,3824.47,5413.15,7609.3,0,1293.09,14108.8,2586.64,9416.71,4745.65,2535.96,5983.42,0,9090.67,0,0,0,0,0,0,5135.41,10206.6,0,3196.06,0,0,2089.23,0,5821.64,-17143.9,2319.02,0,0,0,0,0,0,0,-564982,0,0,-445210.3,-672157.6,226947.3,297.3
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,7.25092e+09,4.04157e+07,5.44365e+09,0,9.03873e+08,304.897,3263.76,12802.3,7756.15,4758.5,11613.2,17389.3,20969.5,3972.29,15307.7,14927.5,20865.6,-71915.3,1816.2,0,7437.9,6644.77,4118.54,6330.57,9062.13,0,1443.98,13946.1,3073.84,9341.15,5246.86,2867.66,6726.49,0,9855.45,0,0,0,0,0,0,5687.6,10949.1,0,3861.97,0,0,2260.86,0,5753.21,0,2676.05,0,0,0,0,0,0,0,-515238,0,0,-334427.1,-587153.3,252726.2,304.9
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,2.38291e+09,2.3552e+07,3.39342e+09,0,7.64394e+08,299.7,3260.49,12762.5,7756.23,4745.16,11539.5,17291.3,22552.8,3613.85,13954.9,19046.3,18973.1,-62369.6,0,0,11264,0,5365.68,0,0,0,2149.07,12687.5,4794.56,8510,7715.55,3619.96,8499.09,0,12806.5,0,0,0,0,0,0,8605.46,14253.9,0,0,0,0,3321.22,0,5239.45,0,0,0,0,0,0,0,0,0,-471111,0,0,-289152.5,-533480.6,244328.1,299.7
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,2.95094e+09,2.35162e+07,2.76476e+09,0,9.46014e+08,295.332,3558.53,13896.3,8481.85,5157.23,12626.6,18972.4,36303.3,4743.38,18182.7,18808.5,24897,-56808.5,0,0,15427.9,0,5258.4,0,0,0,2921.8,16560,6696.5,11169.4,10282.1,3560.23,8358.2,0,12462,0,0,0,0,0,0,11557.9,13978.7,0,0,0,0,4409.39,0,6823.43,0,0,0,0,0,0,0,0,0,-451554,0,0,-213268.8,-508362.5,295093.7,295.3
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,2.7856e+09,0,2.54315e+09,0,8.63363e+08,305.815,3488.54,13493.6,8304.77,5011.35,12169.9,18403.4,32930.6,4244.43,16216.3,13980.4,22185,-53587.9,0,0,14542.6,0,3790.87,0,0,0,2760.55,14681.6,6318.62,10011,9609.44,2700.32,6255.96,0,9095.45,0,0,0,0,0,0,10940.8,10101,0,0,0,0,4170.76,0,6078.93,0,0,0,0,0,0,0,0,0,-437697,0,0,-229798.7,-491284.9,261486.2,305.8
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,2.85854e+09,0,2.41366e+09,0,9.48444e+08,300.602,3434.48,13341.2,8173.46,4956.44,12087.5,18223.3,32863.3,4167.27,15969.1,17300,21863.4,-51632,0,0,13007.9,0,4846.93,0,0,0,2478.07,14510.6,5670.55,9823.56,8709.67,3288.08,7711.01,0,11519.1,0,0,0,0,0,0,9723,12858.6,0,0,0,0,3710.62,0,5987.55,0,0,0,0,0,0,0,0,0,-432904,0,0,-218311.3,-484536.0,266224.7,300.6
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,0,4.86745e+09,2.35291e+07,3.5844e+09,0,1.20173e+09,295.479,3418.19,13180.2,8123.38,4898.78,11883.5,18002.8,32115.7,4128.54,15716.1,19338.5,21567.4,-50518.4,7023.67,0,16274.1,26625.3,5408.8,23820.1,36417.7,0,3097.57,14230.1,7127.41,9732.33,10773.1,3668.77,8631.22,0,12741.7,0,0,0,0,0,630.532,12172,14394.5,0,16046.7,0,0,4625.29,0,5891.04,-4593.61,10209.1,0,0,0,0,0,0,0,-430406,0,0,-83603.9,-485518.0,401914.1,295.5
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,0,4.67577e+09,5.28194e+07,5.31896e+09,0,1.42443e+09,304.608,3362.12,13039.8,7995.63,4841.6,11793.7,17822.1,29336,3970.56,15168.7,40383.9,20774.7,-52387.5,5463.51,0,30167.6,20816,11053.7,18841.2,28214.5,0,5676.35,13776.6,13391.4,9343.42,19857.2,7610.79,18350.1,0,27201.7,0,0,0,0,0,0,22550.1,29926.3,0,12434.4,0,0,8417.14,0,5685.31,-41787,8012.87,0,0,0,0,0,0,0,-445532,0,0,-54427.5,-539706.5,485279.0,304.6
