Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 16:00,1,1,0,16,0,57600,0.6,89,0,2.69911e+07,0,4.84899e+08,0,0,86208,-10830.1,0,0,0,0,-10830.1,-10830.1,0,86208.0
01/01/2017 17:00,1,1,0,17,0,61200,0.6,89,0,4.47078e+07,0,5.13092e+08,0,0,86211.4,-15554.5,0,0,0,0,-15554.5,-15554.5,0,86211.4
01/01/2017 18:00,1,1,0,18,0,64800,0,92,0,4.02166e+07,0,5.64154e+08,0,0,91154.3,-20638.5,0,0,0,0,-20638.5,-20638.5,0,91154.3
01/01/2017 19:00,1,1,0,19,0,68400,-0.6,92,0,3.18174e+07,0,5.52038e+08,0,0,95996.8,-28963.8,0,0,0,0,-28963.8,-28963.8,0,95996.8
01/01/2017 20:00,1,1,0,20,0,72000,-0.6,89,0,3.55356e+07,0,5.28537e+08,0,0,96079.9,-32512.3,0,0,0,0,-32512.3,-32512.3,0,96079.9
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,4.25554e+07,0,4.93646e+08,0,0,91214.6,-34328,0,0,0,0,-34328.0,-34328.0,0,91214.6
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,4.94647e+07,0,4.81812e+08,0,0,95950.1,-11712.3,0,0,0,0,-11712.3,-11712.3,0,95950.1
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,7.2561e+07,0,3.5738e+08,0,0,91184.6,0,0,0,0,0,0.0,0,0,91184.6
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,8.8284e+07,0,2.50171e+08,0,3.89842e+06,81401.9,0,215.779,242.238,259.866,341.079,1059.0,0,1059.0,81401.9
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,0,0,9.4499e+07,0,0,81388.2,0,0,0,0,0,0.0,0,0,81388.2
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,0,0,6.10958e+07,0,0,441.177,0,0,0,0,0,0.0,0,0,441.2
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,0,0,7.2651e+07,0,0,437.63,0,0,0,0,0,0.0,0,0,437.6
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,0,0,6.10957e+07,0,0,434.112,0,0,0,0,0,0.0,0,0,434.1
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,28014.6,3.22504e+08,0,1.02205e+08,0,4.01343e+07,430.623,0,1990.03,2069.84,3719,3872.07,11650.9,0,11650.9,430.6
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,18491.8,6.05091e+07,0,1.87946e+08,0,2.38102e+07,440.251,-5651.46,1175.7,1249.58,2031.58,2173.66,979.1,-5651.5,6630.5,440.3
01/02/2017 07:00,1,2,1,7,0,111600,-1.1,89,3957.51,2.69872e+07,0,2.29612e+08,0,1.56189e+07,78903.8,-12300.4,790.324,850.283,1291.58,1408.57,-7959.6,-12300.4,4340.8,78903.8
01/02/2017 08:00,1,2,1,8,0,115200,-1.1,89,0,2.69593e+07,0,4.43738e+08,0,0,100127,-7026.65,0,0,0,0,-7026.7,-7026.7,0,100127.0
01/02/2017 09:00,1,2,1,9,0,118800,-1.1,89,0,4.38622e+07,0,4.48644e+08,0,0,98410.4,-6111.26,0,0,0,0,-6111.3,-6111.3,0,98410.4
01/02/2017 10:00,1,2,1,10,0,122400,-0.6,89,0,5.17389e+07,0,4.71629e+08,0,0,93593.4,-19832.5,0,0,0,0,-19832.5,-19832.5,0,93593.4
01/02/2017 11:00,1,2,1,11,0,126000,-0.6,89,0,3.04065e+07,0,5.45528e+08,0,0,91202,-13331.6,0,0,0,0,-13331.6,-13331.6,0,91202.0
01/02/2017 12:00,1,2,1,12,0,129600,0,85,0,1.82962e+07,0,5.8648e+08,0,0,93671.4,-34207.3,-74.3353,-125.657,-129.898,-56.8597,-34594.1,-34594.1,0,93671.4
01/02/2017 13:00,1,2,1,13,0,133200,0,82,0,1.51294e+07,0,5.5742e+08,0,0,91026,-44195.7,-124.163,-76.2309,-408.951,-291.081,-45096.1,-45096.1,0,91026.0
01/02/2017 14:00,1,2,1,14,0,136800,0,85,0,1.56471e+07,0,5.28079e+08,0,0,88786,-49494.4,-193.956,-75.0782,-493.151,-324.775,-50581.4,-50581.4,0,88786.0
01/02/2017 15:00,1,2,1,15,0,140400,0,89,0,2.18802e+07,0,4.99023e+08,0,0,86227,-21277.4,0,0,0,0,-21277.4,-21277.4,0,86227.0
01/02/2017 16:00,1,2,1,16,0,144000,0,89,0,3.59279e+07,0,4.99148e+08,0,0,86215.4,-13423.3,0,0,0,0,-13423.3,-13423.3,0,86215.4
01/02/2017 17:00,1,2,1,17,0,147600,0,89,0,4.52366e+07,0,5.3436e+08,0,0,86219.2,-18893.6,0,0,0,0,-18893.6,-18893.6,0,86219.2
01/02/2017 18:00,1,2,1,18,0,151200,-0.6,89,0,2.92622e+07,0,5.85343e+08,0,0,91058.9,-32419.5,0,0,0,0,-32419.5,-32419.5,0,91058.9
01/02/2017 19:00,1,2,1,19,0,154800,-0.6,92,0,3.0176e+07,0,5.78828e+08,0,0,98759.2,-40540,0,0,0,0,-40540.0,-40540.0,0,98759.2
01/02/2017 20:00,1,2,1,20,0,158400,-1.1,89,0,3.86396e+07,0,5.61061e+08,0,0,100703,-50742.9,-66.6751,-71.9214,-330.657,-321.807,-51534.0,-51534.0,0,100703.0
01/02/2017 21:00,1,2,1,21,0,162000,-1.7,92,0,4.65675e+07,0,5.26248e+08,0,0,96118.8,-48393.8,-38.6964,-51.3613,-273.863,-264.014,-49021.7,-49021.7,0,96118.8
01/02/2017 22:00,1,2,1,22,0,165600,-1.7,85,0,5.85939e+07,0,5.0844e+08,0,0,98842.2,-28436.2,0,0,0,0,-28436.2,-28436.2,0,98842.2
01/02/2017 23:00,1,2,1,23,0,169200,-2.2,82,0,9.22223e+07,0,3.63329e+08,0,0,93584,-5106.95,0,0,0,0,-5107.0,-5107.0,0,93584.0
01/03/2017 00:00,1,3,2,0,0,172800,-2.2,82,0,1.04837e+08,0,2.55754e+08,0,2.56553e+06,83877.1,0,155.648,198.519,148.377,201.449,704.0,0,704.0,83877.1
01/03/2017 01:00,1,3,2,1,0,176400,-2.8,78,0,0,0,9.45034e+07,0,0,81380.4,0,0,0,0,0,0.0,0,0,81380.4
01/03/2017 02:00,1,3,2,2,0,180000,-2.8,78,0,0,0,6.10958e+07,0,0,449.133,0,0,0,0,0,0.0,0,0,449.1
01/03/2017 03:00,1,3,2,3,0,183600,-3.3,81,0,0,0,7.2651e+07,0,0,445.793,0,0,0,0,0,0.0,0,0,445.8
01/03/2017 04:00,1,3,2,4,0,187200,-3.3,78,0,0,0,6.10957e+07,0,0,442.208,0,0,0,0,0,0.0,0,0,442.2
01/03/2017 05:00,1,3,2,5,0,190800,-3.9,75,33829.8,3.46363e+08,0,1.02535e+08,0,4.42597e+07,438.653,0,2186.46,2230.04,4136.16,4232.15,12784.8,0,12784.8,438.7
01/03/2017 06:00,1,3,2,6,0,194400,-4.4,78,21105.1,6.63003e+07,0,1.89233e+08,0,2.87758e+07,435.127,-7595.62,1410.12,1463.49,2525.23,2610.91,414.1,-7595.6,8009.8,435.1
01/03/2017 07:00,1,3,2,7,0,198000,-4.4,71,10094.8,3.31513e+07,0,2.30667e+08,0,2.09682e+07,78902.2,-13153.9,1041.91,1086.05,1812.02,1886.06,-7327.9,-13153.9,5826.0,78902.2
01/03/2017 08:00,1,3,2,8,0,201600,-4.4,75,0,3.8556e+07,0,4.4384e+08,0,0,100516,-7261.7,0,0,0,0,-7261.7,-7261.7,0,100516.0
01/03/2017 09:00,1,3,2,9,0,205200,-5,81,0,8.42915e+07,0,4.48645e+08,0,0,98507.6,-8521.02,0,0,0,0,-8521.0,-8521.0,0,98507.6
01/03/2017 10:00,1,3,2,10,0,208800,-5.6,81,0,6.86791e+07,0,4.7172e+08,0,0,93622.3,-20925.5,0,0,0,0,-20925.5,-20925.5,0,93622.3
01/03/2017 11:00,1,3,2,11,0,212400,-5,71,0,6.02457e+07,0,5.45785e+08,0,0,91236,-14301.8,0,0,0,0,-14301.8,-14301.8,0,91236.0
01/03/2017 12:00,1,3,2,12,0,216000,-5,74,0,1.01658e+08,0,5.8663e+08,0,0,93713.3,-35062.9,0,0,0,0,-35062.9,-35062.9,0,93713.3
01/03/2017 13:00,1,3,2,13,0,219600,-5,63,0,5.37265e+07,0,5.57659e+08,0,0,91023,-49754.8,-502.352,-274.212,-855.891,-754.099,-52141.4,-52141.4,0,91023.0
01/03/2017 14:00,1,3,2,14,0,223200,-5.6,68,0,6.05454e+07,0,5.2822e+08,0,0,88812.3,-42097.5,0,0,0,0,-42097.5,-42097.5,0,88812.3
01/03/2017 15:00,1,3,2,15,0,226800,-6.1,68,0,6.44764e+07,0,4.99221e+08,0,0,86233.9,-22976.7,0,0,0,0,-22976.7,-22976.7,0,86233.9
01/03/2017 16:00,1,3,2,16,0,230400,-6.1,65,0,7.26815e+07,0,4.99228e+08,0,0,86235.7,-11319.9,0,0,0,0,-11319.9,-11319.9,0,86235.7
01/03/2017 17:00,1,3,2,17,0,234000,-6.7,68,0,2.05341e+08,0,5.34943e+08,0,0,86240.1,-16970.8,0,0,0,0,-16970.8,-16970.8,0,86240.1
01/03/2017 18:00,1,3,2,18,0,237600,-7.2,68,0,1.31033e+08,0,5.8592e+08,0,0,91118.7,-30808.5,0,0,0,0,-30808.5,-30808.5,0,91118.7
01/03/2017 19:00,1,3,2,19,0,241200,-7.2,71,0,9.63533e+07,0,5.7947e+08,0,0,98600.8,-45635.2,-42.5038,0,-265.539,-198.843,-46142.1,-46142.1,0,98600.8
01/03/2017 20:00,1,3,2,20,0,244800,-7.8,71,0,7.05254e+07,0,5.61257e+08,0,0,100666,-44155.6,0,0,-84.4274,-4.41386,-44244.4,-44244.4,0,100666.0
01/03/2017 21:00,1,3,2,21,0,248400,-7.8,71,0,8.6842e+07,0,5.26438e+08,0,0,96153,-41907.5,0,0,0,0,-41907.5,-41907.5,0,96153.0
01/03/2017 22:00,1,3,2,22,0,252000,-8.9,62,0,1.02415e+08,0,5.08624e+08,0,0,98807.1,-22567,0,0,0,0,-22567.0,-22567.0,0,98807.1
01/03/2017 23:00,1,3,2,23,0,255600,-8.3,65,0,1.22432e+08,0,3.63442e+08,0,0,93614.9,-1366.31,0,0,0,0,-1366.3,-1366.3,0,93614.9
01/04/2017 00:00,1,4,3,0,0,259200,-8.3,62,0,3.62608e+08,0,2.57334e+08,0,1.09539e+07,83904.3,0,530.324,623.545,899.316,987.746,3040.9,0,3040.9,83904.3
01/04/2017 01:00,1,4,3,1,0,262800,-8.3,65,0,0,0,9.45047e+07,0,0,81393,0,0,0,0,0,0.0,0,0,81393.0
01/04/2017 02:00,1,4,3,2,0,266400,-8.3,65,0,0,0,6.09097e+07,0,0,449.115,0,0,0,0,0,0.0,0,0,449.1
01/04/2017 03:00,1,4,3,3,0,270000,-10,74,0,0,0,7.28371e+07,0,0,445.797,0,0,0,0,0,0.0,0,0,445.8
01/04/2017 04:00,1,4,3,4,0,273600,-10.6,73,0,0,0,6.09097e+07,0,0,442.212,0,0,0,0,0,0.0,0,0,442.2
01/04/2017 05:00,1,4,3,5,0,277200,-12.2,80,47057,2.27471e+08,0,1.0448e+08,0,6.64069e+07,438.657,0,3238.4,3338.31,6207.29,6394.51,19178.5,0,19178.5,438.7
01/04/2017 06:00,1,4,3,6,0,280800,-12.2,80,37020.2,7.25823e+07,0,1.90042e+08,0,4.76722e+07,435.13,-5755.19,2274.48,2381.23,4225.54,4389.76,7515.8,-5755.2,13271.0,435.1
01/04/2017 07:00,1,4,3,7,0,284400,-12.8,70,29934.7,5.50833e+07,0,2.32142e+08,0,3.94411e+07,78911.8,-11814.6,1887.74,1972.35,3479.36,3616.97,-858.2,-11814.6,10956.4,78911.8
01/04/2017 08:00,1,4,3,8,0,288000,-13.3,66,0,1.68243e+08,0,4.44742e+08,0,1.30195e+07,100530,-6839.71,682.142,751.912,1031.72,1149.03,-3224.9,-6839.7,3614.8,100530.0
01/04/2017 09:00,1,4,3,9,0,291600,-12.2,70,0,2.02004e+08,0,4.49765e+08,0,1.05808e+06,98510.8,-5200.67,0,246.084,47.4637,0,-4907.1,-5200.7,293.5,98510.8
01/04/2017 10:00,1,4,3,10,0,295200,-8.9,59,0,1.40716e+08,0,4.72495e+08,0,0,93653.1,-19207.1,0,0,0,0,-19207.1,-19207.1,0,93653.1
01/04/2017 11:00,1,4,3,11,0,298800,-6.7,52,0,4.19085e+07,0,5.45788e+08,0,0,91276.4,-12780.6,0,0,0,0,-12780.6,-12780.6,0,91276.4
01/04/2017 12:00,1,4,3,12,0,302400,-5.6,50,0,8.68605e+07,0,5.86795e+08,0,0,93749.2,-32763.6,-1126.69,0,0,0,-33890.3,-33890.3,0,93749.2
01/04/2017 13:00,1,4,3,13,0,306000,-6.1,57,0,5.49149e+07,0,5.57847e+08,0,0,91019.8,-48526.2,-2326.96,-315.1,-1923.71,-645.593,-53737.6,-53737.6,0,91019.8
01/04/2017 14:00,1,4,3,14,0,309600,-5,57,0,3.36875e+07,0,5.28193e+08,0,0,88819.6,-40269.3,-1622.34,0,-1091.36,0,-42983.0,-42983.0,0,88819.6
01/04/2017 15:00,1,4,3,15,0,313200,-5.6,60,0,3.97976e+07,0,4.99082e+08,0,0,86255.5,-20848.2,-95.3571,0,0,0,-20943.6,-20943.6,0,86255.5
01/04/2017 16:00,1,4,3,16,0,316800,-6.1,57,0,5.16432e+07,0,4.99074e+08,0,0,86257,-9357.46,0,0,0,0,-9357.5,-9357.5,0,86257.0
01/04/2017 17:00,1,4,3,17,0,320400,-6.7,65,0,1.81287e+08,0,5.34946e+08,0,0,86262.2,-14791.2,0,0,0,0,-14791.2,-14791.2,0,86262.2
01/04/2017 18:00,1,4,3,18,0,324000,-6.7,54,0,1.14331e+08,0,5.85866e+08,0,0,91189.8,-28544.7,0,0,0,0,-28544.7,-28544.7,0,91189.8
01/04/2017 19:00,1,4,3,19,0,327600,-7.2,59,0,9.25637e+07,0,5.79919e+08,0,0,98397.6,-44029.1,0,0,0,0,-44029.1,-44029.1,0,98397.6
01/04/2017 20:00,1,4,3,20,0,331200,-7.2,59,0,6.61319e+07,0,5.61255e+08,0,0,100614,-41592.3,0,0,0,0,-41592.3,-41592.3,0,100614.0
01/04/2017 21:00,1,4,3,21,0,334800,-7.2,57,0,8.37384e+07,0,5.26438e+08,0,0,96187.5,-39276.9,0,0,0,0,-39276.9,-39276.9,0,96187.5
01/04/2017 22:00,1,4,3,22,0,338400,-7.2,62,0,9.10637e+07,0,5.08803e+08,0,0,98768,-20581.9,0,0,0,0,-20581.9,-20581.9,0,98768.0
01/04/2017 23:00,1,4,3,23,0,342000,-6.7,57,0,1.11286e+08,0,3.63426e+08,0,0,93646,0,0,0,0,0,0.0,0,0,93646.0
01/05/2017 00:00,1,5,4,0,0,345600,-6.7,57,0,3.32978e+08,0,2.57019e+08,0,1.15414e+07,83931.3,0,67.1803,874.998,989.686,1272.04,3203.9,0,3203.9,83931.3
01/05/2017 01:00,1,5,4,1,0,349200,-6.7,60,0,0,0,9.45044e+07,0,0,81405.7,0,0,0,0,0,0.0,0,0,81405.7
01/05/2017 02:00,1,5,4,2,0,352800,-6.1,60,0,0,0,6.10958e+07,0,0,449.095,0,0,0,0,0,0.0,0,0,449.1
01/05/2017 03:00,1,5,4,3,0,356400,-6.1,60,0,0,0,7.2651e+07,0,0,445.8,0,0,0,0,0,0.0,0,0,445.8
01/05/2017 04:00,1,5,4,4,0,360000,-6.7,65,0,0,0,6.10957e+07,0,0,442.216,0,0,0,0,0,0.0,0,0,442.2
01/05/2017 05:00,1,5,4,5,0,363600,-6.7,68,38084.7,2.13578e+08,0,1.03543e+08,0,5.75258e+07,438.66,0,2027.85,3210.9,5376.05,5960.29,16575.1,0,16575.1,438.7
01/05/2017 06:00,1,5,4,6,0,367200,-7.2,68,26385.4,6.46527e+07,4.72498e+06,1.93949e+08,0,4.04686e+07,435.134,-4946.97,1255.1,2334.29,3558.19,4108.17,6308.8,-4947.0,11255.8,435.1
01/05/2017 07:00,1,5,4,7,0,370800,-7.2,59,21330.2,4.16004e+07,0,2.31084e+08,0,2.88852e+07,78921.2,-12177.2,843.583,1713.38,2514.99,2952.52,-4152.7,-12177.2,8024.5,78921.2
01/05/2017 08:00,1,5,4,8,0,374400,-6.7,57,0,5.06979e+07,0,4.43914e+08,0,3.01891e+06,100544,-6890.99,0,428.258,17.7748,392.288,-6052.7,-6891.0,838.3,100544.0
01/05/2017 09:00,1,5,4,9,0,378000,-6.7,62,0,1.19245e+08,0,4.48903e+08,0,0,98513.9,-5270.68,0,0,0,0,-5270.7,-5270.7,0,98513.9
01/05/2017 10:00,1,5,4,10,0,381600,-5.6,60,0,1.33021e+08,0,4.72076e+08,0,0,93683.7,-19378.3,0,0,0,0,-19378.3,-19378.3,0,93683.7
01/05/2017 11:00,1,5,4,11,0,385200,-3.9,66,0,3.85034e+07,0,5.45689e+08,0,0,91316.8,-12987.8,0,0,0,0,-12987.8,-12987.8,0,91316.8
01/05/2017 12:00,1,5,4,12,0,388800,-2.8,75,0,4.78907e+07,0,5.86682e+08,0,0,93751.9,-32747.5,-1300.16,0,0,0,-34047.7,-34047.7,0,93751.9
01/05/2017 13:00,1,5,4,13,0,392400,-2.2,63,0,2.61071e+07,0,5.57512e+08,0,0,91051.3,-47993.8,-2612.42,-482.65,-1804.26,-588.306,-53481.4,-53481.4,0,91051.3
01/05/2017 14:00,1,5,4,14,0,396000,-2.8,47,0,2.46384e+07,0,5.28163e+08,0,0,88819,-33541.6,-1910.13,0,-636.733,0,-36088.5,-36088.5,0,88819.0
01/05/2017 15:00,1,5,4,15,0,399600,-2.8,39,0,2.71494e+07,0,4.98962e+08,0,0,86276.3,-22406.5,-804.705,0,0,0,-23211.2,-23211.2,0,86276.3
01/05/2017 16:00,1,5,4,16,0,403200,-3.9,42,0,3.77485e+07,0,4.99155e+08,0,0,86278.3,-10708.8,0,0,0,0,-10708.8,-10708.8,0,86278.3
01/05/2017 17:00,1,5,4,17,0,406800,-5,48,0,1.41531e+08,0,5.34847e+08,0,0,86284.2,-16461.5,0,0,0,0,-16461.5,-16461.5,0,86284.2
01/05/2017 18:00,1,5,4,18,0,410400,-6.1,48,0,1.0128e+08,0,5.8559e+08,0,0,91260.1,-30438,0,0,0,0,-30438.0,-30438.0,0,91260.1
01/05/2017 19:00,1,5,4,19,0,414000,-7.2,74,0,8.73352e+07,0,5.80206e+08,0,0,98203.9,-45530,-186.183,0,-31.9447,-109.78,-45857.9,-45857.9,0,98203.9
01/05/2017 20:00,1,5,4,20,0,417600,-7.8,68,0,6.30093e+07,0,5.61233e+08,0,0,100564,-43369.9,0,0,0,0,-43369.9,-43369.9,0,100564.0
01/05/2017 21:00,1,5,4,21,0,421200,-6.7,52,0,7.064e+07,0,5.26385e+08,0,0,96223.1,-41286.1,0,0,0,0,-41286.1,-41286.1,0,96223.1
01/05/2017 22:00,1,5,4,22,0,424800,-8.3,59,0,8.5776e+07,0,5.08794e+08,0,0,98728.8,-22893.9,0,0,0,0,-22893.9,-22893.9,0,98728.8
01/05/2017 23:00,1,5,4,23,0,428400,-8.9,74,0,1.19858e+08,0,3.63446e+08,0,0,93677.2,-450.379,0,0,0,0,-450.4,-450.4,0,93677.2
01/06/2017 00:00,1,6,5,0,0,432000,-10,80,0,3.94057e+08,0,2.57535e+08,0,1.19214e+07,83955.8,0,0,949.842,875.646,1477.01,3302.5,0,3302.5,83955.8
01/06/2017 01:00,1,6,5,1,0,435600,-10,70,0,0,0,9.45046e+07,0,0,81420.7,0,0,0,0,0,0.0,0,0,81420.7
01/06/2017 02:00,1,6,5,2,0,439200,-10.6,70,0,0,0,6.09097e+07,0,0,449.072,0,0,0,0,0,0.0,0,0,449.1
01/06/2017 03:00,1,6,5,3,0,442800,-10.6,70,0,0,0,7.28371e+07,0,0,445.805,0,0,0,0,0,0.0,0,0,445.8
01/06/2017 04:00,1,6,5,4,0,446400,-11.1,73,0,0,0,6.09097e+07,0,0,442.22,0,0,0,0,0,0.0,0,0,442.2
01/06/2017 05:00,1,6,5,5,0,450000,-11.7,77,46869.1,2.20923e+08,0,1.0413e+08,0,6.25019e+07,438.665,0,2097.53,3584.6,5542.34,6745.74,17970.2,0,17970.2,438.7
01/06/2017 06:00,1,6,5,6,0,453600,-11.7,77,29432.6,6.59288e+07,0,1.89523e+08,0,4.18936e+07,435.138,-5681.51,1212.25,2508.36,3428.23,4510.25,5977.6,-5681.5,11659.1,435.1
01/06/2017 07:00,1,6,5,7,0,457200,-12.2,76,22044.2,4.32683e+07,0,2.31608e+08,0,3.00143e+07,78930.4,-13125.8,807.433,1851.09,2405,3274.75,-4787.5,-13125.8,8338.3,78930.4
01/06/2017 08:00,1,6,5,8,0,460800,-13.3,80,0,1.57355e+08,0,4.44874e+08,0,9.01146e+06,100558,-6852.58,0,826.69,480.204,1195.27,-4350.4,-6852.6,2502.2,100558.0
01/06/2017 09:00,1,6,5,9,0,464400,-10.6,67,0,1.45866e+08,0,4.49255e+08,0,824388,98516.9,-5016.75,0,228.834,0,0,-4787.9,-5016.8,228.8,98516.9
01/06/2017 10:00,1,6,5,10,0,468000,-7.2,62,0,1.37428e+08,0,4.72317e+08,0,0,93714.3,-19312.7,-163.177,0,0,0,-19475.9,-19475.9,0,93714.3
01/06/2017 11:00,1,6,5,11,0,471600,-5.6,62,0,3.14545e+07,0,5.45452e+08,0,0,91357.1,-14975.4,-700.859,0,0,0,-15676.3,-15676.3,0,91357.1
01/06/2017 12:00,1,6,5,12,0,475200,-3.9,63,0,5.013e+07,0,5.86719e+08,0,0,93732,-34792.5,-2015.27,0,-312.72,-122.153,-37242.6,-37242.6,0,93732.0
01/06/2017 13:00,1,6,5,13,0,478800,-3.3,63,0,2.30868e+07,0,5.57598e+08,0,0,91091.8,-49887.4,-3482.59,-595.341,-2326.57,-1273.57,-57565.5,-57565.5,0,91091.8
01/06/2017 14:00,1,6,5,14,0,482400,-2.8,51,0,1.75653e+07,0,5.28146e+08,0,0,88831.5,-25036.7,-2449.03,0,-218.58,0,-27704.3,-27704.3,0,88831.5
01/06/2017 15:00,1,6,5,15,0,486000,-2.2,47,0,4.56887e+07,0,4.99212e+08,0,0,86296,-14940.4,-1701.8,0,0,0,-16642.2,-16642.2,0,86296.0
01/06/2017 16:00,1,6,5,16,0,489600,-2.2,53,0,3.72442e+07,0,4.99134e+08,0,0,86294,0,-4.89161,0,0,0,-4.9,-4.9,0,86294.0
01/06/2017 17:00,1,6,5,17,0,493200,-3.3,53,0,8.03858e+07,0,5.34538e+08,0,0,86305.6,-17083.2,0,0,0,0,-17083.2,-17083.2,0,86305.6
01/06/2017 18:00,1,6,5,18,0,496800,-3.9,60,0,5.32935e+07,0,5.85468e+08,0,0,91323.4,-30731.3,-22.6294,0,0,0,-30753.9,-30753.9,0,91323.4
01/06/2017 19:00,1,6,5,19,0,500400,-3.9,63,0,2.90941e+07,0,5.79981e+08,0,0,98045.8,-45470.5,-607.627,-25.1059,-579.137,-480.575,-47162.9,-47162.9,0,98045.8
01/06/2017 20:00,1,6,5,20,0,504000,-3.3,60,0,3.43785e+07,0,5.61097e+08,0,0,100524,-43142.1,-346.325,0,-63.9682,-135.32,-43687.7,-43687.7,0,100524.0
