Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory9ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory10ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory8ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory7ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory6ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory5ThermalZone3,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 11:00,1,1,0,11,0,39600,0,82,0,7.76288e+08,1.09726e+07,1.10937e+09,0,8.13529e+07,74433.6,642.153,833.837,0,0,834.365,784.899,888.057,552.973,0,0,0,0,779.548,921.058,890.469,941.638,730.737,822.971,0,661.155,389.267,636.871,-139750,223.572,737.491,978.185,-516.783,602.838,680.231,-5516.2,754.144,660.205,0,562.762,0,0,682.434,0,618.162,0,351.124,503.357,449.87,-80803.9,312.482,-911.471,714.196,0,967.027,580.059,-205810.2,-227498.4,21688.1,74433.6
01/01/2017 12:00,1,1,0,12,0,43200,0,85,0,1.02481e+09,1.12057e+07,9.97154e+08,0,1.57264e+08,74450.8,1417.01,1567,0,0,1682.68,1502.1,1690.87,1204.48,0,0,0,0,1604.46,1554.67,1754.81,1765.49,1431.1,1609.76,0,1352.68,986.904,1287.64,-132339,779.965,1315.24,1705.23,-64.4905,1156.35,1411.3,0,1515.14,1160.78,0,1156.32,0,0,1303.04,0,1307.5,0,819.828,1137.66,1066.5,-66529.2,891.577,-330.133,1515.93,0,1736.51,1263.91,-155608.4,-199262.8,43654.4,74450.8
01/01/2017 13:00,1,1,0,13,0,46800,0,89,0,9.66581e+08,1.20196e+07,1.0374e+09,0,1.17764e+08,70363.3,1175.19,1271.18,0,0,1374.87,1221.73,1248.36,774.882,0,0,0,0,1314.83,1114.08,1428.82,1305.01,1168.83,1184.82,0,1110.38,605.962,897.372,-133029,449.056,1054.22,1068.54,-837.942,576.129,1033.29,0,1112.62,1036.99,0,930.016,0,0,1174.94,0,1050.26,0,565.033,722.432,668.39,-65734,533.998,-971.844,1248.56,0,1238.77,1042.58,-167870.6,-200572.8,32702.1,70363.3
01/01/2017 14:00,1,1,0,14,0,50400,0.6,85,0,9.78154e+08,6.05814e+06,8.46405e+08,0,1.35468e+08,70528.9,1322.16,1387.74,0,0,1516.12,1340.78,1318.36,947.466,0,0,0,0,1456.42,1443.55,1571.63,1371.14,1290.23,1254.8,0,1233.41,787.631,961.701,-118643,636.748,1119.15,1383.06,0,928.855,1109.45,0,1185.57,1135.98,0,1048.35,0,0,1294.76,0,1181.72,0,740.23,897.708,846.777,-56009.8,718.912,-3.62579,1393.23,0,1627.14,1171.63,-137034.0,-174656.4,37622.4,70528.9
01/01/2017 15:00,1,1,0,15,0,54000,0.6,89,0,9.99345e+08,0,7.62235e+08,0,1.37692e+08,66708.7,1346.54,1363.67,0,0,1506.83,1327.07,1261.76,1011.6,0,0,0,0,1458.82,1423.19,1551.68,1307.57,1285.18,1209.43,0,1238.34,878.841,950.171,-115655,754.603,1158.1,1297.44,0,948.376,1089.76,0,1152.27,1215.47,0,1069.86,0,0,1377.07,0,1210.81,0,903.43,970.842,928.791,-54778.2,821.222,0,1403.89,0,1606.27,1187.11,-132217.2,-170433.2,38216.0,66708.7
01/01/2017 16:00,1,1,0,16,0,57600,0.6,89,0,1.08482e+09,1.25344e+07,9.60591e+08,0,1.99726e+08,66691,1886.62,1916.13,0,0,2113.22,1861.86,1869.51,1652.7,0,0,0,0,2046.38,1869.69,2176.33,1933.29,1803.87,1797.81,0,1738.3,1475.55,1460.2,-116601,1318.11,1536.85,1742.38,0,1449.96,1632.81,0,1719.02,1669.28,0,1527.83,0,0,1887.62,0,1742.06,0,1329.16,1598.54,1541.18,-53800,1403.93,0,1969.45,0,2121.79,1662.81,-114946.8,-170401.0,55454.2,66691.0
01/01/2017 17:00,1,1,0,17,0,61200,0.6,89,0,2.05562e+09,9.43112e+06,9.91876e+08,0,6.0946e+08,66661.4,5125.46,4892.16,3445.29,1019.33,5414.19,4818.06,4687.96,4298.62,1252.75,3444.65,0,3431.38,5298,1835.86,5526.07,4754.16,4712.6,4739.53,3432.06,4600.78,4177.7,4781.1,-124257,4083.28,5172.15,1700.56,0,1498.22,4659.05,0,4651.19,5301.97,0,4039.23,0,28564.6,6077.02,0,4698.36,0,4393.5,4281.56,4252.96,-59611.6,4159.92,0,5228.73,0,2082.79,4515.77,1180.0,-183868.6,185048.6,66661.4
01/01/2017 18:00,1,1,0,18,0,64800,0,92,0,1.8429e+09,2.04569e+07,1.16023e+09,0,6.35612e+08,70350.4,6108.77,5629.13,-6471.48,-6394,6375.92,5561.86,6059.97,5259.54,-6306.23,-6467.26,0,-6469.13,6295.62,1796.19,6448.09,6139.75,5490.29,5969.29,-6469.75,5411.57,5042.83,5478.56,-130164,4848.81,5962.41,1815,0,1557.3,5768.22,0,5873.22,5432.61,0,5033.4,0,11215,6227.05,0,5782.1,0,5102.3,5193.82,5123.02,-68554.5,4952.6,0,6209.36,0,2035.16,5317.04,-60780.5,-237296.4,176515.8,70350.4
01/01/2017 19:00,1,1,0,19,0,68400,-0.6,92,0,1.83303e+09,6.24146e+06,1.72935e+09,0,6.42918e+08,74366.3,6102.17,5760.18,-7807.19,-9226.36,6485.58,5665.62,6324.44,5482.25,-9196.88,-7809.83,0,-7814.08,6365.4,2027.15,6588.23,6430.84,5565.5,6198.92,-7814.35,5458.15,5177.9,5657.96,-156492,4911.71,5722.8,2158.82,-122.985,1836.54,5921.08,0,6068.06,5125.2,0,5075.75,0,10308.9,5860.73,0,5818.09,0,4861.08,5391.95,5292.84,-72790.6,5053.1,-684.623,6248.86,0,2292.3,5325.51,-101195.3,-279758.9,178563.6,74366.3
01/01/2017 20:00,1,1,0,20,0,72000,-0.6,89,0,1.52023e+09,0,1.74604e+09,0,5.42534e+08,74399.9,5343.95,5056.3,-11892.4,-12543.6,5685.18,4971.58,5573.5,4824,-12644.3,-11894.7,0,-11904.6,5580.95,1095.94,5775.87,5669.38,4882.05,5464.22,-11902.8,4782.39,4553.45,5023.02,-186804,4308.2,5104.04,1102.36,-2177.09,925.224,5209.37,-1914.39,5343.51,4553.55,0,4489.89,0,5451.76,5206.19,0,5150.21,-1288.72,4328.56,4744.39,4653.08,-90797.2,4438.87,-2628.1,5472.96,-751.168,1210.61,4666.11,-208502.4,-359143.1,150640.7,74399.9
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,1.43943e+09,1.05355e+07,2.00388e+09,0,4.59044e+08,70439.3,4663.93,4384.12,-14609.9,-14779,4937.07,4314.75,4839.69,4187.45,-14913.2,-14613.1,0,-14621.6,4855.16,643.16,5010.75,4917.41,4243.82,4752.78,-14620,4162.71,3968.32,4428.85,-194996,3773.64,4621.49,592.124,-3627.85,490.304,4549.2,-17053.2,4658.87,4117.93,0,3959,0,1602.89,4709.17,0,4547.27,-3255.15,3924.87,4122.05,4050.18,-94147,3877.93,-4033.4,4765.05,-2760.22,697.732,4068.47,-280591.5,-408029.6,127438.1,70439.3
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,1.42156e+09,3.23649e+07,1.93055e+09,0,4.6475e+08,74306.5,4739.71,4496.23,-15515.8,-15363.6,5049.07,4418.87,4974.31,4313.33,-15506.4,-15518.4,0,-15521.4,4958.96,438.354,5135.61,5061.9,4336.48,4877.01,-15520.2,4245.54,4066.02,4537.84,-184780,3845.4,4637.3,361.308,-3416.31,282.198,4648.23,-30018.9,4767.98,4116.95,0,4040.85,0,1510.52,4701.17,0,4635.63,-3150.18,3935.76,4239.82,4157.26,-107016,3962.64,-3808.41,4858.97,-2726.79,454.061,4138.62,-298918.5,-427862.4,128943.9,74306.5
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,1.55017e+09,1.28265e+07,1.66955e+09,0,5.66035e+08,70570.7,5528.09,5326.94,-13287.7,-12971.6,5960.68,5221.8,5913.22,5142.76,-13080.6,-13272.1,0,-13275.5,5834.09,1041.57,6079.3,6035.23,5104.26,5778.98,-13273.8,4978.33,4800.27,5318.36,-174857,4495.1,5164.02,1063.04,-2606.99,875.782,5465.91,-32257.2,5628.1,4560.6,0,4706.27,0,5822.94,5196.53,0,5388.12,-2251.38,4376.33,5040.94,4925.63,-106623,4659.75,-2965.93,5696.24,-1848.9,1133.9,4833.04,-245475.6,-402571.7,157096.1,70570.7
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,1.58435e+09,1.30532e+07,1.27728e+09,0,5.69817e+08,62932.1,5481.62,5234.4,-10371.7,-10054.4,5873.87,5140.46,5831.13,5061.71,-10140.4,-10365.7,0,-10355.5,5755.89,1110.34,5978.52,5942.96,5034.61,5707.5,-10352.5,4923.86,4755.35,5302.7,-154966,4480.81,5254.4,1147.25,-1139.93,957.532,5426.34,-24354.3,5575.26,4629.15,0,4684.86,0,7730.54,5280.08,0,5364.44,-243.804,4456.64,4971.06,4868.58,-104302,4628.47,-1689.86,5634.53,0,1223.93,4792.69,-190094.6,-348336.1,158241.5,62932.1
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,1.56702e+09,1.28096e+07,8.33723e+08,0,5.15408e+08,62932.5,5023.07,4701.58,-9214.69,-9073.64,5307.99,4630.91,5255.47,4553.62,-9129.69,-9210,0,-9237.43,5219.48,627.676,5380.86,5337.69,4551.96,5160.36,-9234.3,4473.63,4329.91,4868.47,-135182,4134.38,5061.57,594.454,0,505.441,4955.87,-26422.4,5061.53,4454.74,0,4304.21,0,6960.21,5099.45,0,4944.7,0,4308.25,4488.26,4413.8,-98854.5,4237.88,-611.28,5126.97,0,678.946,4377.96,-173038.6,-316169.9,143131.3,62932.5
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,1.84501e+09,5.85503e+06,7.12667e+08,0,6.83414e+08,61062.6,6410.56,6192.15,-8513.89,-8542.53,6934.24,6063.2,6913.29,6029.61,-8548.78,-8511.24,0,-8533.71,6773.99,1706.66,7074.58,7065.72,5925.91,6756.97,-8530.65,5779.02,5619.91,6181.74,-127182,5255.27,5889.82,1846.22,0,1576.91,6381.85,-26454,6580.16,5162.21,0,5434.53,0,11836.1,5886.98,0,6224.53,0,4999.77,5907.79,5771.94,-97196.4,5448.74,0,6605.77,0,1896.73,5604.62,-112275.7,-302013.2,189737.5,61062.6
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,1.74012e+09,0,5.87435e+08,0,6.08661e+08,61069.9,5763.74,5460.5,-8058.27,-8169.15,6161.9,5363.91,6141.6,5371.01,-8186.8,-8056.54,0,-8078.2,6040.65,1307.09,6269.41,6259.77,5258.18,6023,-8076.15,5146.95,5052.48,5577.46,-120731,4766.54,5550.77,1404.52,0,1225.94,5733.54,-29542.9,5886.4,4830.6,0,4888.55,0,9952.2,5550.14,0,5621.62,0,4749.6,5276.67,5170.68,-96146.7,4917.74,0,5912.49,0,1457.3,5015.46,-125937.3,-295045.7,169108.4,61069.9
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,1.69682e+09,0,5.86064e+08,0,5.99854e+08,61083.3,5674.1,5393.07,-7853,-7989.76,6063.05,5298.11,6050.8,5266.9,-8035.39,-7852.11,0,-7857.92,5944.67,1289.02,6167.88,6165.52,5197.81,5931.17,-7855.41,5086.17,4959.23,5494.99,-118612,4686.41,5477.89,1376.07,0,1204.64,5646.98,-29648.2,5800.75,4790.93,0,4825.77,0,9829.86,5475.25,0,5533.09,0,4666.77,5177.85,5074.82,-95782.4,4834.67,0,5823.27,0,1426.7,4955.37,-124896.6,-291486.2,166589.6,61083.3
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,0,1.66014e+09,1.069e+07,7.31862e+08,0,5.91874e+08,62953.3,5596.2,5288.26,-7718.08,-7897.83,5973.21,5196.45,5966.77,5221.13,-7912,-7717.04,0,-7725.54,5863.37,1248.22,6079.78,6074.09,5103.47,5850.53,-7723.25,4995.92,4917.3,5420.98,-116964,4642.93,5413.12,1350.31,0,1194.91,5573.57,-29919.7,5721.3,4703.36,0,4744.8,0,9603.91,5407.37,0,5455.73,0,4639.95,5129.44,5028.09,-95584.4,4790.83,0,5739.52,0,1391.65,4870.37,-124965.0,-289161.8,164196.8,62953.3
