Date Time,Month,Day,Day of Week,Hour,Minute,SecondsFromStart,SiteOutdoorAirDrybulbTemperature_Environment,SiteOutdoorAirRelativeHumidity_Environment,HeatingElectricity,HeatingNaturalGas,CoolingElectricity,ElectricityFacility,GasFacility,HeatingEnergyTransfer,WaterHeaterTotalDemandHeatTransferRate,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone7,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory2ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone4,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone6,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone3,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone2,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory3ThermalZone,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone1,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory4ThermalZone5,ZonePredictedSensibleLoadtoSetpointHeatTransferRate_BuildingStory1ThermalZone,TotalSensibleLoad,TotalCoolingSensibleLoad,TotalHeatingSensibleLoad,TotalWaterHeating
01/01/2017 21:00,1,1,0,21,0,75600,-1.1,92,0,3.61604e+09,5.30576e+07,9.38029e+09,0,1.89622e+08,8842.01,3760.64,11401.4,3795.42,10015.9,0,3247.69,1816.89,2283.64,7524.54,5995.53,0,0,0,5197.72,0,-158749,0,0,0,3412.65,0,0,0,2570.53,0,0,0,2472.25,0,0,2762.55,-1.04291e+06,-1135401.7,-1201659.0,66257.4,8842.0
01/01/2017 22:00,1,1,0,22,0,79200,-1.1,89,0,3.95884e+09,5.39106e+07,8.65214e+09,0,2.11869e+08,9876.45,3521.42,10792.2,3608.54,9680.11,0,3701.45,2059.64,2563.55,8514.65,6925.43,0,0,0,4984.05,0,-14360.2,0,0,0,3199.37,0,0,0,2872.1,0,0,0,2827.13,0,0,2605.45,-922705,-869210.1,-937065.2,67855.1,9876.5
01/01/2017 23:00,1,1,0,23,0,82800,-1.1,85,0,4.72518e+09,0,5.45856e+09,0,2.70698e+08,8838.89,4531.9,13858.5,4630.02,12131.4,0,5296.83,2938.31,3589.35,12169.6,10084.2,486.313,750.536,1406.03,6286.16,3522.04,0,0,940.412,823.569,4114.99,1090.17,0,0,4006.97,0,0,0,4061.54,0,0,3357.07,-723207,-623131.1,-723207.0,100075.9,8838.9
01/02/2017 00:00,1,2,1,0,0,86400,-1.1,89,0,5.37184e+09,0,3.62795e+09,0,2.30104e+08,8859.82,3770.56,11597.1,3876.34,10133.4,0,4825.31,2687.34,3283.25,11123,9186,1433.98,1281.02,1744.99,5245.58,4673.22,0,0,1364.87,1102.95,3423.67,1400.33,0,0,3664.59,0,0,0,3721.07,0,0,2810.13,-550816,-458467.3,-550816.0,92348.7,8859.8
01/02/2017 01:00,1,2,1,1,0,90000,-1.7,85,0,2.46313e+08,2.06541e+07,2.96874e+09,0,1.92941e+08,299.078,3611.32,11196.8,3735.12,9873.76,0,3506.63,2115.15,2472.27,8712.96,7047.88,0,0,0,5104.16,0,0,0,0,0,3275.11,0,0,0,2797.25,0,0,0,2985.19,0,0,2699.2,-545323,-476190.2,-545323.0,69132.8,299.1
01/02/2017 02:00,1,2,1,2,0,93600,-1.7,89,0,3.64837e+08,0,1.87501e+09,0,2.40446e+08,304.721,4383.5,13475.6,4506.9,11635.5,0,6236.52,3523.25,4283.08,14575.6,12012.2,0,0,0,6027.4,0,0,0,0,0,3969.14,0,0,0,4774.98,0,0,0,4898.82,0,0,3266.73,0,97569.2,0,97569.2,304.7
01/02/2017 03:00,1,2,1,3,0,97200,-1.7,89,0,2.5265e+08,0,2.08372e+09,0,1.9591e+08,305.465,3733.1,11544.9,3893.77,10008,0,4430.97,2456.36,2933.91,10236.8,8723.86,0,0,0,5182.15,0,0,0,0,0,3385.54,0,0,0,3272.73,0,0,0,3405.69,0,0,2794.99,0,76002.8,0,76002.8,305.5
01/02/2017 04:00,1,2,1,4,0,100800,-1.1,89,0,2.8575e+08,0,1.87698e+09,0,2.0425e+08,300.4,3789.38,11713.1,3925.94,10144.3,0,5396.38,3088.43,3751.25,12761.5,10429.1,0,0,0,5254.42,0,0,0,0,0,3430.45,0,0,0,4185.24,0,0,0,4294.6,0,0,2830.57,0,84994.7,0,84994.7,300.4
01/02/2017 05:00,1,2,1,5,0,104400,-0.6,59,0,3.73026e+09,3.32436e+06,3.20551e+09,0,1.29178e+09,301.695,9936.83,29793.2,10586,27752.5,269138,8602.95,4376.85,5181.05,18469.2,17895.8,17121.1,8578.56,7506.75,14058.1,22863.5,0,0,7621.12,5538.78,9219.78,6655.46,0,0,5718.05,0,0,0,6096.52,0,0,7290.59,-546138,-26137.3,-546138.0,520000.7,301.7
01/02/2017 06:00,1,2,1,6,0,108000,-1.1,89,0,5.58242e+09,3.09995e+07,5.16142e+09,0,2.9812e+09,306.816,18545,47258.3,18526.8,45081.5,872397,22451,11527.3,16867.7,46700,43856,10193.6,5169.05,5244.31,22612.3,15571.2,0,0,5066.78,3758.22,17506.8,4554.53,0,0,17883,0,0,0,17456.6,0,0,11685,-764107,515805.0,-764107.0,1279912.0,306.8
01/02/2017 07:00,1,2,1,7,0,111600,-1.1,89,0,5.81707e+09,2.11869e+07,6.29352e+09,0,2.97483e+09,12482.3,21826.6,49106.3,21140.7,45863.7,1.23295e+06,27374.4,12376.5,20603.6,50138.4,47772.1,7509.26,3871.62,4180.06,23359.2,12423.6,0,0,3981.92,2972.72,20704.9,3596.98,0,0,21731.7,0,0,0,21242.6,25643.9,0,12313,-738471,954212.8,-738471.0,1692683.8,12482.3
01/02/2017 08:00,1,2,1,8,0,115200,-1.1,89,0,8.07299e+09,2.74918e+07,7.92085e+09,0,2.6912e+09,14045.2,14382.9,38444.8,14759.6,36755.9,688420,21280.8,10181.1,13835.1,41390.5,39439.7,0,0,1296.32,18425.8,2945.46,0,0,665.523,688.481,13559.1,884.642,0,0,14722.6,0,0,0,15316,0,0,9510.9,-745205,251700.2,-745205.0,996905.2,14045.2
01/02/2017 09:00,1,2,1,9,0,118800,-1.1,89,0,7.29386e+09,3.68969e+07,9.05657e+09,0,2.40425e+09,19641.7,11798.9,29774.7,11345,27935.6,488295,17311.1,7984.88,11505,32549.8,30492,0,0,379.632,14073.6,129.877,0,0,0,7.66225,11129.4,59.0939,0,0,12227.4,0,0,0,12058.4,0,0,7351.07,-851828,-125419.9,-851828.0,726408.1,19641.7
01/02/2017 10:00,1,2,1,10,0,122400,-0.6,89,0,6.67121e+09,2.44421e+07,9.78932e+09,0,2.101e+09,20764.8,9664.83,25518.2,9244.38,23831,383504,15352.5,6987.53,9803.36,28559.1,26399.6,0,0,0,12016.9,0,-6754.16,0,0,0,9114.35,0,0,0,10429.6,0,0,0,10218,0,0,6269.65,-902217,-322058.2,-908971.2,586913.0,20764.8
01/02/2017 11:00,1,2,1,11,0,126000,-0.6,89,0,6.55423e+09,1.29363e+08,1.16846e+10,0,1.78668e+09,21126.5,7980.77,22210.8,7694.48,20620.8,318389,13881.3,6163.98,8409.59,25239.7,23131.2,0,0,546.951,10465.7,889.67,-3460.67,0,0,188.654,7521.78,270.383,0,0,8957.62,0,0,0,8747.01,0,0,5445.49,-962423,-469128.8,-965883.7,496754.9,21126.5
01/02/2017 12:00,1,2,1,12,0,129600,0,85,0,5.58001e+09,3.50895e+07,1.20486e+10,0,1.49596e+09,23899.6,6675.05,18938.7,6302.33,17755.3,266951,12028.1,5112.82,6928.24,20950.4,19246.5,0,0,0,9045.13,0,-89063.3,0,0,0,6278.73,0,0,0,7391.9,0,0,0,7019.8,0,0,4635.46,-1.10652e+06,-780323.8,-1195583.3,415259.5,23899.6
01/02/2017 13:00,1,2,1,13,0,133200,0,82,0,5.41177e+09,3.76195e+07,1.10277e+10,0,1.43241e+09,27422.8,6236.53,17723.7,5979.79,17146.9,259073,11290.2,4653.09,6296.12,19085.2,17908.1,0,0,0,8628.95,0,-421761,0,0,0,5848.32,0,0,0,6747.32,0,0,0,6450.93,0,0,4331.51,-1.17129e+06,-1195651.3,-1593051.0,397399.7,27422.8
01/02/2017 14:00,1,2,1,14,0,136800,0,85,0,4.95693e+09,0,1.07539e+10,0,1.14097e+09,26426.1,5460.69,15125.9,5176.2,14820.1,195501,10241.9,4084.95,5613.23,16788.5,15803,-1710.54,-543.651,0,7471.18,-1239.82,-503017,0,-80.4865,-323.616,5100.62,0,0,0,6046.67,0,0,0,5727,0,0,3693.45,-1.12968e+06,-1319940.7,-1636595.1,316654.4,26426.1
01/02/2017 15:00,1,2,1,15,0,140400,0,89,0,4.68688e+09,5.77138e+07,1.06042e+10,0,9.80437e+08,19505.3,5050.91,13847.2,4857.31,13622.7,162025,9341.88,3611.77,5015.39,14855.7,14121.7,0,0,0,6893.58,0,-89557.2,0,0,0,4702.48,0,0,0,5412.87,0,0,0,5165.4,0,0,3375.3,-1.03089e+06,-848548.0,-1120447.2,271899.2,19505.3
01/02/2017 16:00,1,2,1,16,0,144000,0,89,0,4.97929e+09,5.34949e+07,1.02177e+10,0,8.75665e+08,19033.2,4897.4,13601.3,4830.17,13116.3,136252,9017.42,3527.31,4832.51,14534.5,13574.4,0,0,0,6654.77,0,0,0,0,0,4543.04,0,0,0,5230.88,0,0,0,5104.45,0,0,3310.36,-983144,-740117.2,-983144.0,243026.8,19033.2
01/02/2017 17:00,1,2,1,17,0,147600,0,89,0,4.96742e+09,1.40356e+08,1.12604e+10,0,7.95182e+08,22814.1,4849.88,13536.4,4848.89,12909,115044,8819.04,3506.5,4762.72,14463,13275.1,0,0,0,6567.44,0,-69130.1,0,0,0,4484.35,0,0,0,5179.03,0,0,0,5112.26,0,0,3291.55,-1.04678e+06,-895260.9,-1115910.1,220649.2,22814.1
01/02/2017 18:00,1,2,1,18,0,151200,-0.6,89,0,5.44856e+09,3.42126e+07,1.12839e+10,0,1.0804e+09,16683.8,5588.93,16383,5793.09,15437.3,177270,9584.21,4021.84,5248.25,16584.3,15068.8,0,0,0,7807.1,0,-128670,0,0,0,5178.5,0,0,0,5703.27,0,0,0,5807.68,0,0,3981.59,-1.11792e+06,-947132.1,-1246590.0,299457.9,16683.8
01/02/2017 19:00,1,2,1,19,0,154800,-0.6,92,0,4.81094e+09,4.90389e+07,1.03298e+10,0,1.0406e+09,14839.4,7333.38,21797.7,7685.77,20623.8,257029,9261.49,3938.95,5077.28,16232.4,14652.5,0,0,0,10376.2,0,-221170,0,0,0,6802.35,0,0,0,5519.15,0,0,0,5664.12,0,0,5289.62,-1.16505e+06,-988936.3,-1386220.0,397283.7,14839.4
01/02/2017 20:00,1,2,1,20,0,158400,-1.1,89,0,4.70439e+09,5.83443e+07,1.01225e+10,0,1.12881e+09,12741.7,5895.13,17573.6,6182.8,16438.5,188464,9496.45,4144.08,5290.91,17085.9,15255.1,0,0,0,8302.12,0,-534792,0,0,-30.4997,5457.19,0,0,0,5766.23,0,0,0,5958.75,0,0,4272.4,-1.13827e+06,-1357509.3,-1673092.5,315583.2,12741.7
01/02/2017 21:00,1,2,1,21,0,162000,-1.7,92,0,4.92636e+09,5.524e+07,1.01061e+10,0,9.65983e+08,13389.1,7330.51,21693.2,7628.77,20284.6,231321,8647.91,3761.69,4784.87,15487.1,13762.6,0,0,0,10230.3,0,-288222,0,0,0,6778.45,0,0,0,5217.7,0,0,0,5396.27,0,0,5267.05,-1.10589e+06,-1026520.0,-1394112.0,367592.0,13389.1
01/02/2017 22:00,1,2,1,22,0,165600,-1.7,85,0,4.58753e+09,5.5885e+07,9.42991e+09,0,7.8366e+08,10297.6,5805.34,17347.1,6085.29,16070.7,170220,9269.93,4145.87,5228.95,17098.7,15128.2,0,0,0,8132.42,0,-236108,0,0,0,5362.28,0,0,0,5711.24,0,0,0,5959.74,0,0,4215.37,-998455,-938781.9,-1234563.0,295781.1,10297.6
01/02/2017 23:00,1,2,1,23,0,169200,-2.2,82,0,4.47332e+09,0,6.09495e+09,0,0,9205.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-785269,-785269.0,-785269.0,0,9205.4
01/03/2017 00:00,1,3,2,0,0,172800,-2.2,82,0,5.20999e+09,0,3.77136e+09,0,3.08945e+07,9208.2,0,0,0,0,0,0,0,0,0,0,495.482,676.626,1325.82,0,3313.65,0,0,838.593,767.04,0,1008.38,0,0,0,0,0,0,0,0,0,0,-594096,-585670.4,-594096.0,8425.6,9208.2
01/03/2017 01:00,1,3,2,1,0,176400,-2.8,78,0,0,0,2.65338e+09,0,0,299.202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-574372,-574372.0,-574372.0,0,299.2
01/03/2017 02:00,1,3,2,2,0,180000,-2.8,78,0,0,0,1.82873e+09,0,0,307.929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,307.9
01/03/2017 03:00,1,3,2,3,0,183600,-3.3,81,0,0,0,2.02659e+09,0,0,302.823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,302.8
01/03/2017 04:00,1,3,2,4,0,187200,-3.3,78,0,0,0,1.82887e+09,0,0,297.803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,297.8
01/03/2017 05:00,1,3,2,5,0,190800,-3.9,75,0,2.14612e+09,0,3.14204e+09,0,4.478e+08,307.64,4452.26,12448.8,4164.76,9119.08,0,5461.81,3280.11,4187.29,13926.8,9327.11,19021.9,9428.79,8204.36,5006.75,24935.3,0,0,8288.35,6041.87,3895.11,7309.12,0,0,4891.54,0,0,0,4558.28,0,0,2945.37,-573397,-402502.2,-573397.0,170894.8,307.6
01/03/2017 06:00,1,3,2,6,0,194400,-4.4,78,0,2.68114e+09,0,4.69914e+09,0,1.00231e+09,304.162,10194.8,28326,9918.44,23562.8,128457,10675.1,5994.66,7688.13,24973.4,18480.5,11572.7,5773.74,5749.63,12382.1,17183,0,0,5572.18,4135.64,9229.35,4992.05,0,0,8648.98,0,0,0,8480.42,0,0,6844.41,-789718,-420883.0,-789718.0,368835.0,304.2
